OFFs-ID,x-coordinate,y-coordinate,OFF-price,capacity
288, 116.385216198, 40.1593905544, 3250, 0
464, 116.346087412, 39.797535517, 12822.97555064168, 6
443, 116.007222688, 40.0790389836, 15000, 2
293, 116.476532816, 39.7472066935, 12729.1999553693, 7
257, 116.163557584, 39.9785582781, 13856.490095437872, 8
394, 116.502626803, 40.1292616312, 12696.169234943498, 6
72, 115.942123188, 39.716998621, 13000, 2
297, 116.124462225, 39.7472066935, 13000, -8
352, 116.515674298, 40.1995577873, 11930.633088256802, 2
122, 116.280883699, 40.1493479364, 14000, 5
287, 116.385216198, 40.1895164372, 14000, 0
454, 116.476532816, 40.2598004466, 13000, 5
387, 116.020245604, 39.878018781, 15000, 5
75, 116.776666722, 40.802022284, 8000, 5
18, 116.176590945, 39.6968551834, 12904.478419589928, 8
461, 116.411304501, 39.918242524, 30000, 6
145, 116.228731803, 39.9081876299, 15000, 5
487, 116.4373946, 39.8679610629, 35000, 0
419, 116.554818584, 39.8880757723, 25000, 2
115, 116.489579637, 39.5859934457, 14000, 0
465, 116.163557584, 39.7572742176, 12000, 6
95, 115.86403923, 40.1493479364, 14000, 2
342, 116.828868045, 40.1292616312, 13000, 4
291, 116.398260116, 40.0689931627, 12000, 3
69, 116.737515327, 39.9484032343, 11683.320604863959, 9
7, 116.098402761, 40.3501519477, 5351.124235225227, 6
349, 116.685313813, 40.1393049666, 11881.975745928135, 3
317, 116.320004201, 39.6867820062, 13917.71311350013, 2
375, 116.398260116, 39.9986586779, 30000, 0
440, 116.26784475, 39.6666326653, 12858.703998237548, 8
175, 116.567867221, 39.8981320507, 20000, 0
416, 116.202659926, 39.6364009796, 12000, 2
468, 116.333045531, 39.6364009796, 14000, 2
407, 116.528722105, 39.9685072033, 20000, 3
361, 116.424349335, 39.857902604, 16000, 5
429, 116.033269485, 39.8176610831, 12000, 6
386, 116.476532816, 39.6565564739, 14000, 2
457, 116.385216198, 39.8176610831, 16000, 2
345, 116.672263611, 40.2598004466, 11945.82344358675, 5
397, 115.955141021, 39.64647925, 12856.412095765312, 3
418, 116.176590945, 40.1192179163, 17647.67955137577, 7
335, 115.981179821, 40.0589468789, 13932.903468830078, 3
486, 116.763616266, 40.3601904489, 11000, 2
255, 116.607014521, 40.1192179163, 12934.80062772609, 3
277, 116.372172763, 40.4605744548, 8000, 5
71, 116.424349335, 39.6767078381, 12939.502404375837, 5
455, 116.424349335, 39.9986586779, 25000, 5
299, 116.398260116, 40.1593905544, 10212.566634208446, 16
437, 116.659213515, 39.6364009796, 14000, 6
292, 116.737515327, 39.8981320507, 12000, 2
184, 116.776666722, 39.797535517, 12507.965972249678, 8
389, 116.620064026, 40.0790389836, 13000, 3
300, 116.607014521, 40.0288051115, 12000, 4
331, 116.828868045, 40.3300747099, 10949.877373264855, 5
93, 116.385216198, 39.8478433905, 15942.019116855861, 4
139, 116.711414463, 40.1292616312, 11920.688153752297, 6
31, 116.828868045, 40.1694328346, 5676.230435705129, 10
388, 116.372172763, 40.2296801995, 12000, 0
202, 116.593965207, 40.2497605816, 12902.986119057372, 6
339, 116.463486358, 40.0689931627, 20000, 3
338, 116.607014521, 40.430459056, 11926.292986733959, 2
409, 116.26784475, 40.0890843555, 22000, -2
247, 116.685313813, 39.7572742176, 11819.909299077446, 7
282, 116.202659926, 40.2095988551, 11881.975745928416, 5
460, 116.4373946, 39.7572742176, 13893.620192065115, 5
185, 116.489579637, 40.0087080307, 35000, -7
406, 116.072346745, 39.9986586779, 15000, 5
97, 116.476532816, 40.0489001184, 29946.855278762374, 5
103, 115.487294876, 39.7270689091, 13000, 3
233, 116.346087412, 40.0489001184, 20000, 4
359, 116.620064026, 40.0288051115, 13000, 2
27, 116.515674298, 39.64647925, 11947.993494348173, 5
274, 116.150524999, 40.1192179163, 19930.875047752255, 6
452, 115.942123188, 40.5007294903, 12000, 3
390, 116.476532816, 39.626321649, 14000, 3
263, 116.920215793, 39.7874714839, 12000, 2
340, 116.385216198, 40.0388528672, 20000, 5
36, 116.241768785, 39.9584555266, 21921.82725955688, 2
133, 116.854968166, 40.3903056481, 10865.741828094917, 2
49, 116.280883699, 40.6412949026, 6216.104707873348, 11
59, 115.955141021, 40.0991292923, 13000, 3
143, 116.333045531, 40.1895164372, 12921.320798599389, 7
392, 116.489579637, 39.8075987121, 14000, 0
302, 115.890062714, 39.7270689091, 12419.813869243999, 8
35, 117.272402659, 40.6513373056, 10000, 5
37, 116.228731803, 39.8277226439, 18000, 5
82, 115.90307617, 40.4906905643, 9000, 3
114, 116.750565796, 39.7069273837, 13000, 4
94, 116.750565796, 39.8478433905, 12000, 4
12, 116.333045531, 39.6061597513, 12893.664577777945, 6
366, 116.607014521, 39.9282967469, 4904.587977932477, 1
254, 116.4373946, 39.7069273837, 12893.664577776817, 6
230, 116.554818584, 39.988608765, 30000, 0
422, 116.841918165, 39.8377834084, 13000, 2
225, 116.280883699, 40.2196396545, 13918.730799735049, 5
207, 116.293923268, 40.2598004466, 12810.271426852934, 5
493, 116.359129829, 40.0689931627, 13000, 4
112, 116.111432071, 39.7270689091, 11796.10280442768, 8
9, 116.293923268, 40.0388528672, 18000, 4
445, 116.424349335, 39.878018781, 30000, 4
265, 116.554818584, 40.4404974664, 12000, 3
229, 116.085374314, 40.0489001184, 15873.749305180663, 7
217, 116.476532816, 39.9081876299, 35000, 1
107, 117.011552673, 40.2798795936, 12000, 5
46, 116.64616354, 40.0589468789, 13000, 0
383, 116.176590945, 40.0087080307, 19838.877017381714, 5
111, 116.580916101, 40.3903056481, 12000, 2
373, 116.385216198, 39.64647925, 14000, 5
258, 116.489579637, 39.857902604, 19643.66830465525, 7
334, 116.320004201, 39.5658226211, 13369.981035581108, 9
442, 116.150524999, 40.1091738079, 20000, 2
286, 116.085374314, 39.8880757723, 14000, -39
315, 116.124462225, 39.8277226439, 15834.112876824232, 8
344, 116.593965207, 40.1995577873, 11987.10959772215, 10
22, 115.799001322, 39.737138262, 12824.063230329735, 8
129, 116.424349335, 40.2698401126, 13000, 5
157, 116.698364103, 39.6767078381, 12912.311028647564, 6
267, 116.424349335, 40.0689931627, 14000, 0
213, 116.280883699, 39.9081876299, 20000, 0
242, 116.411304501, 39.9685072033, 30000, 4
216, 116.25480644, 39.9986586779, 22000, 5
479, 116.672263611, 40.0589468789, 13000, 4
154, 116.64616354, 39.7673408481, 13000, 5
124, 116.45044028, 39.9484032343, 25000, 2
135, 116.359129829, 39.8478433905, 5226.719075228022, 2
327, 116.854968166, 40.0589468789, 13000, 2
208, 117.128960338, 40.0790389836, 11000, 0
194, 116.502626803, 39.8981320507, 30000, 0
467, 116.541770206, 39.857902604, 20000, 0
1, 116.750565796, 40.0388528672, 14000, 5
350, 116.4373946, 40.1192179163, 14000, 3
134, 116.881067745, 40.4505359281, 10000, 3
188, 116.502626803, 39.9584555266, 25000, -4
215, 116.215695511, 40.3401133727, 14000, 2
379, 116.189625065, 39.8075987121, 17942.789677004203, 5
245, 116.346087412, 39.9484032343, 19930.875047752255, 3
219, 116.26784475, 39.6968551834, 13000, 0
147, 116.463486358, 40.3401133727, 8000, 2
173, 116.528722105, 39.7069273837, 13762.25269612087, 9
253, 116.163557584, 40.2296801995, 13467.346009857629, 8
278, 116.176590945, 39.9584555266, 14000, 5
141, 116.333045531, 40.5609663578, 5950.656136974244, 4
67, 116.463486358, 39.9584555266, 20000, 4
84, 117.089828303, 40.2095988551, 9698.593175642809, 8
246, 116.26784475, 40.1192179163, 3188, -52
98, 116.489579637, 39.8377834084, 30000, -46
156, 116.346087412, 39.8880757723, 30000, -274
426, 116.424349335, 39.5759086053, 14000, 3
284, 116.45044028, 40.4706130605, 11928.463037495381, 3
70, 116.150524999, 40.3300747099, 13000, 2
403, 116.593965207, 39.9282967469, 30000, 2
128, 116.528722105, 39.9383503123, 20000, 0
251, 116.359129829, 39.9785582781, 20000, -189
472, 116.293923268, 39.7069273837, 13000, 3
496, 116.359129829, 39.737138262, 12866.78929599914, 8
295, 116.150524999, 40.0689931627, 21876.865214502082, 7
203, 116.346087412, 39.7774065989, 13000, 0
199, 116.4373946, 39.918242524, 30000, 0
490, 116.020245604, 39.9584555266, 15000, 3
41, 115.955141021, 40.2296801995, 14000, 5
364, 115.968159904, 40.3702288901, 10000, 2
271, 116.306963441, 39.6666326653, 14000, 2
458, 116.293923268, 39.8277226439, 20000, 4
57, 116.046294313, 40.2899189035, 13000, 6
62, 116.868018032, 40.0689931627, 12000, 3
398, 116.789717144, 39.6565564739, 11774.943755767832, 8
451, 116.320004201, 40.0087080307, 16000, 4
484, 116.841918165, 39.8075987121, 12859.110693685276, 5
280, 116.607014521, 40.3501519477, 10000, 5
456, 116.541770206, 40.0790389836, 12925.397074426597, 2
11, 116.515674298, 40.0388528672, 30000, 0
446, 116.554818584, 40.0689931627, 11918.993327551665, 7
165, 116.398260116, 39.9484032343, 29669.09528825905, 6
223, 116.593965207, 39.8075987121, 14000, 4
412, 116.150524999, 39.8880757723, 14000, 6
259, 116.672263611, 40.1694328346, 12793.461075311381, 7
190, 116.528722105, 40.0890843555, 14000, -27
377, 116.137493207, 39.6867820062, 12000, 0
341, 116.150524999, 40.2798795936, 13883.310125753611, 8
309, 116.359129829, 40.0187568373, 20000, 2
483, 116.372172763, 40.1393049666, 13000, 4
65, 116.372172763, 39.6867820062, 14000, 0
306, 115.825012834, 40.5408866786, 7221.669423046422, 13
221, 116.098402761, 40.6011284424, 8870.90207200464, 2
160, 116.815817823, 40.0790389836, 11945.82344358675, 5
76, 115.994200755, 40.0991292923, 14000, 5
227, 116.150524999, 40.3903056481, 9000, 5
477, 116.724464877, 40.1593905544, 11930.633088256802, 2
220, 116.672263611, 39.8880757723, 12738.69210791415, 8
170, 116.385216198, 40.0991292923, 13000, 0
236, 116.346087412, 40.0087080307, 20000, 4
214, 116.554818584, 39.7572742176, 14000, 6
158, 116.098402761, 39.9484032343, 14000, 31
332, 116.672263611, 39.8176610831, 9163.055697377911, 16
25, 117.142003378, 40.1593905544, 10822.376821694805, 7
459, 116.685313813, 40.3501519477, 9000, 3
326, 116.789717144, 40.0589468789, 12000, 5
126, 115.708001547, 39.5960771565, 13000, 2
250, 116.894117288, 40.2196396545, 13000, 5
140, 116.215695511, 39.9986586779, 17965.575209999126, 7
268, 116.150524999, 40.5007294903, 5713.694061221312, 8
8, 116.841918165, 39.6968551834, 11932.803139018224, 2
142, 116.802767517, 40.2095988551, 11947.993494348173, 6
150, 116.607014521, 39.8880757723, 13000, 0
307, 116.372172763, 39.9282967469, 30000, -53
436, 116.293923268, 39.9785582781, 15716.812526485926, 5
276, 116.920215793, 40.0689931627, 12000, 5
34, 116.241768785, 40.1493479364, 14000, 3
447, 116.881067745, 40.3300747099, 10000, 2
380, 116.293923268, 39.9986586779, 17733.17664216856, 6
336, 116.45044028, 40.2196396545, 13000, 4
168, 116.737515327, 40.4706130605, 6146.7904140405735, 9
108, 116.580916101, 39.9986586779, 25000, 6
449, 116.633113705, 39.9685072033, 30000, 7
495, 116.580916101, 40.0489001184, 30000, 1
475, 116.554818584, 39.6364009796, 13000, 2
33, 116.385216198, 40.0589468789, 14000, 2
15, 116.763616266, 39.878018781, 13000, 4
330, 116.085374314, 39.6968551834, 6849.384092343778, 18
102, 117.298474831, 40.1593905544, 10929.98524128516, 2
301, 116.580916101, 39.8679610629, 19916.695910543152, 7
99, 116.633113705, 40.1292616312, 11554.323523681722, 8
2, 116.306963441, 39.857902604, 21775.86468838563, 7
290, 116.059320072, 39.7270689091, 12000, 4
3, 116.306963441, 39.8176610831, 14605.962032548689, 16
87, 116.359129829, 39.4850919091, 12902.986119056442, 5
201, 116.202659926, 39.7673408481, 13000, 0
164, 116.215695511, 40.0288051115, 22000, 5
488, 116.280883699, 39.8679610629, 20000, 3
153, 116.202659926, 39.8277226439, 16000, 0
204, 116.320004201, 39.9282967469, 4444, 4
113, 116.26784475, 39.7270689091, 13932.903468830078, 4
365, 115.994200755, 40.5609663578, 9897.198441520957, 5
182, 116.593965207, 39.918242524, 25000, 2
81, 116.541770206, 40.5208077598, 10000, 2
23, 116.45044028, 39.878018781, 25000, 2
232, 116.280883699, 40.0187568373, 19956.192306635505, 5
161, 115.890062714, 39.64647925, 12000, 5
384, 116.502626803, 39.9785582781, 19974.276062980683, 6
308, 116.4373946, 40.0087080307, 30000, 5
20, 116.463486358, 40.1091738079, 14000, 5
226, 116.26784475, 39.9584555266, 22000, 2
120, 116.894117288, 40.2497605816, 10929.98524128516, 2
149, 116.607014521, 39.6666326653, 12683.651550415423, 8
489, 116.320004201, 39.7774065989, 13000, 2
421, 116.228731803, 39.797535517, 13000, 3
313, 116.4373946, 39.8981320507, 20000, 3
261, 116.306963441, 39.7270689091, 13000, 5
39, 116.033269485, 39.7673408481, 12894.071778565212, 7
469, 116.124462225, 40.1895164372, 12811.603144926923, 8
45, 115.591101869, 39.857902604, 16000, 2
462, 116.189625065, 40.0087080307, 16000, 3
78, 116.033269485, 39.9484032343, 14000, 5
50, 116.280883699, 39.7874714839, 13856.225130375738, 8
83, 116.280883699, 39.9383503123, 16000, 6
180, 116.293923268, 39.8377834084, 16000, 2
343, 116.085374314, 39.5960771565, 11950.163545109594, 5
56, 116.64616354, 40.3099970656, 7832.428475921507, 8
137, 115.733994852, 39.9282967469, 14807.648285884135, 7
283, 116.241768785, 40.1192179163, 13000, 4
333, 116.724464877, 40.2497605816, 11565.01011582767, 8
266, 116.320004201, 39.8176610831, 17735.65309746088, 7
494, 116.789717144, 40.0288051115, 12000, 1
64, 116.280883699, 39.6565564739, 10440.435872468035, 16
105, 116.881067745, 40.5609663578, 10947.888160066885, 4
169, 116.046294313, 39.857902604, 14000, 5
51, 116.398260116, 39.8981320507, 30000, 0
241, 116.580916101, 40.1593905544, 13402.57814257634, 9
431, 116.463486358, 40.0388528672, 25000, 4
131, 116.685313813, 40.0087080307, 11532.223445801423, 8
480, 116.26784475, 39.9282967469, 17946.044753146332, 5
26, 116.737515327, 39.8478433905, 12937.151516050963, 3
348, 116.724464877, 39.8176610831, 13000, 0
356, 116.346087412, 39.8377834084, 18000, 31
316, 116.202659926, 40.2296801995, 13000, 2
311, 116.215695511, 39.6565564739, 13858.503429147719, 5
376, 116.515674298, 40.2296801995, 12697.887454293697, 5
109, 115.929106424, 39.6867820062, 11932.803139018224, 2
119, 116.515674298, 39.7572742176, 12000, 3
198, 116.241768785, 39.6061597513, 13000, 2
410, 116.176590945, 40.0790389836, 18000, 0
210, 116.489579637, 40.1794747909, 13000, -8
91, 116.685313813, 40.2095988551, 12940.305967281085, 7
474, 116.372172763, 39.8880757723, 35000, -32
193, 116.359129829, 39.9986586779, 20000, 2
321, 116.26784475, 40.0388528672, 15947.805918886317, 4
0, 115.916090746, 39.9282967469, 15000, 5
417, 116.189625065, 39.9685072033, 17927.20194573851, 8
450, 116.4373946, 39.64647925, 14000, 3
329, 116.241768785, 40.2598004466, 13000, 5
200, 116.215695511, 39.9584555266, 19795.015042230472, 8
28, 116.789717144, 40.1995577873, 13000, 5
497, 116.059320072, 39.6767078381, 11924.122935972538, 2
362, 116.541770206, 39.6767078381, 13000, 3
58, 116.515674298, 40.2698401126, 10000, 3
337, 116.215695511, 40.1493479364, 12651.018474236023, 7
19, 116.972410005, 40.3702288901, 10000, 3
178, 116.150524999, 39.626321649, 11641.472435740105, 7
13, 116.033269485, 40.0087080307, 14000, 4
372, 116.711414463, 39.9282967469, 14000, 2
432, 116.554818584, 40.0288051115, 24853.304602887394, 6
304, 115.994200755, 40.4505359281, 7945.735332120157, 5
44, 116.25480644, 40.0288051115, 3767.01996777361, 4
52, 115.955141021, 39.9785582781, 15000, 2
463, 116.750565796, 40.3200359456, 8000, 3
121, 116.280883699, 39.9484032343, 3857, 1
248, 116.424349335, 39.626321649, 14000, 5
196, 117.155045904, 40.3099970656, 11950.163545109594, 5
439, 116.463486358, 39.9986586779, 30000, 0
466, 116.724464877, 40.3601904489, 9886.459067054271, 2
491, 116.854968166, 40.1895164372, 12000, 2
38, 116.398260116, 40.0187568373, 19925.005113072537, 8
110, 115.929106424, 40.3802672852, 9000, 2
319, 116.385216198, 39.5859934457, 13000, 0
183, 116.828868045, 39.7572742176, 13000, 6
211, 115.994200755, 39.7270689091, 11868.715821957798, 9
285, 116.189625065, 39.9282967469, 13634.506264111977, 9
374, 116.737515327, 40.1593905544, 13838.456658243573, 2
224, 116.685313813, 40.0991292923, 13000, 2
228, 115.720997519, 40.0288051115, 7586.303800862542, 18
116, 115.695006953, 39.7673408481, 13000, 2
48, 116.672263611, 40.0890843555, 13000, 4
212, 115.877050395, 39.8880757723, 14000, 3
152, 116.411304501, 39.8075987121, 13000, -32
117, 115.838020432, 40.0489001184, 14000, 5
54, 116.711414463, 39.7874714839, 11850.219684725194, 7
314, 116.502626803, 40.4003439928, 9000, 5
206, 116.502626803, 39.7774065989, 12679.297193379256, 8
60, 116.854968166, 40.2999580562, 10000, 2
163, 116.476532816, 39.6867820062, 12646.55300779561, 8
438, 116.802767517, 40.2798795936, 12000, 3
478, 116.306963441, 39.7572742176, 13787.897124489446, 8
310, 116.398260116, 39.7774065989, 14000, 0
492, 116.633113705, 39.8176610831, 13000, 0
231, 116.881067745, 40.1192179163, 11878.589413433978, 7
61, 116.150524999, 39.9986586779, 13736.172033777751, 8
14, 116.64616354, 39.857902604, 13000, 31
269, 116.515674298, 40.0087080307, 25000, 5
