OFFs-ID,x-coordinate,y-coordinate,OFF-price,capacity
59, 115.955141021, 40.0991292923, 13000, 3
27, 116.515674298, 39.64647925, 11947.993494348173, 5
159, 116.64616354, 40.0187568373, 11954.503646632436, 8
322, 116.26784475, 40.1292616312, 12000, 5
76, 115.994200755, 40.0991292923, 14000, 5
291, 116.398260116, 40.0689931627, 12000, 3
410, 116.176590945, 40.0790389836, 18000, 0
458, 116.293923268, 39.8277226439, 20000, 4
432, 116.554818584, 40.0288051115, 25000, 6
200, 116.215695511, 39.9584555266, 19955.37895036337, 8
407, 116.528722105, 39.9685072033, 20000, 3
142, 116.802767517, 40.2095988551, 11947.993494348173, 6
494, 116.789717144, 40.0288051115, 12000, 1
49, 116.280883699, 40.6412949026, 7677.031424040903, 11
436, 116.293923268, 39.9785582781, 15944.91251787109, 5
189, 116.907166643, 40.4003439928, 10000, 5
456, 116.541770206, 40.0790389836, 12925.397074426597, 2
441, 116.489579637, 39.9282967469, 25000, 6
207, 116.293923268, 40.2598004466, 12934.80062772609, 5
403, 116.593965207, 39.9282967469, 30000, 2
356, 116.346087412, 39.8377834084, 18000, 45
289, 116.333045531, 39.9785582781, 22000, 3
349, 116.685313813, 40.1393049666, 12000, 3
79, 116.320004201, 39.9584555266, 15976.40134051989, 9
266, 116.320004201, 39.8176610831, 17963.70118141957, 7
123, 116.189625065, 40.2698401126, 8122.220884533968, 18
233, 116.346087412, 40.0489001184, 20000, 4
180, 116.293923268, 39.8377834084, 16000, 2
95, 115.86403923, 40.1493479364, 14000, 2
320, 115.955141021, 39.9081876299, 15000, 5
196, 117.155045904, 40.3099970656, 11950.163545109594, 5
112, 116.111432071, 39.7270689091, 11902.571853602894, 8
149, 116.607014521, 39.6666326653, 12917.244522772178, 8
108, 116.580916101, 39.9986586779, 25000, 6
30, 116.567867221, 39.918242524, 7661.3158668133465, 8
118, 116.241768785, 40.1995577873, 14000, 4
12, 116.333045531, 39.6061597513, 13000, 6
340, 116.385216198, 40.0388528672, 20000, 5
294, 116.476532816, 39.9282967469, 30000, 7
326, 116.789717144, 40.0589468789, 12000, 5
150, 116.607014521, 39.8880757723, 13000, 0
276, 116.920215793, 40.0689931627, 12000, 5
454, 116.476532816, 40.2598004466, 13000, 5
285, 116.189625065, 39.9282967469, 13886.037564249504, 9
455, 116.424349335, 39.9986586779, 25000, 5
21, 116.620064026, 40.1794747909, 12000, 2
329, 116.241768785, 40.2598004466, 13000, 5
66, 116.333045531, 39.7069273837, 13000, 5
253, 116.163557584, 40.2296801995, 13912.638071464853, 8
184, 116.776666722, 39.797535517, 12889.659363696239, 8
457, 116.385216198, 39.8176610831, 16000, 2
221, 116.098402761, 40.6011284424, 8870.90207200464, 2
406, 116.072346745, 39.9986586779, 15000, 5
133, 116.854968166, 40.3903056481, 11000, 2
240, 116.25480644, 39.8176610831, 16000, 6
445, 116.424349335, 39.878018781, 30000, 4
19, 116.972410005, 40.3702288901, 10000, 3
22, 115.799001322, 39.737138262, 12974.765729248933, 8
178, 116.150524999, 39.626321649, 11922.027597833401, 7
261, 116.306963441, 39.7270689091, 13000, 5
263, 116.920215793, 39.7874714839, 12000, 2
230, 116.554818584, 39.988608765, 30000, 0
309, 116.359129829, 40.0187568373, 20000, 2
10, 116.998505436, 40.0790389836, 12000, 7
102, 117.298474831, 40.1593905544, 10929.98524128516, 2
51, 116.398260116, 39.8981320507, 30000, 0
487, 116.4373946, 39.8679610629, 35000, 5
181, 116.554818584, 40.2095988551, 12000, 5
231, 116.881067745, 40.1192179163, 12000, 7
31, 116.828868045, 40.1694328346, 7095.28804463141, 19
414, 116.724464877, 40.0489001184, 11863.51093989731, 7
146, 116.280883699, 39.5254669701, 13000, 4
122, 116.280883699, 40.1493479364, 14000, 5
111, 116.580916101, 40.3903056481, 12000, 2
98, 116.489579637, 39.8377834084, 30000, -46
63, 116.346087412, 39.8981320507, 35000, 2
302, 115.890062714, 39.7270689091, 12940.127905198373, 8
288, 116.385216198, 40.1593905544, 3250, 0
225, 116.280883699, 40.2196396545, 14000, 5
338, 116.607014521, 40.430459056, 11926.292986733959, 2
109, 115.929106424, 39.6867820062, 11932.803139018224, 2
375, 116.398260116, 39.9986586779, 30000, 0
482, 116.64616354, 40.1192179163, 12000, 3
151, 116.476532816, 40.0890843555, 12000, 0
140, 116.215695511, 39.9986586779, 17965.575209999126, 7
162, 116.698364103, 39.918242524, 12000, 4
485, 116.463486358, 40.1393049666, 14000, 3
83, 116.280883699, 39.9383503123, 16000, 6
451, 116.320004201, 40.0087080307, 16000, 4
467, 116.541770206, 39.857902604, 20000, 0
343, 116.085374314, 39.5960771565, 11950.163545109594, 5
308, 116.4373946, 40.0087080307, 30000, 5
331, 116.828868045, 40.3300747099, 10949.877373264855, 5
327, 116.854968166, 40.0589468789, 13000, 2
362, 116.541770206, 39.6767078381, 13000, 3
431, 116.463486358, 40.0388528672, 25000, 4
156, 116.346087412, 39.8880757723, 30000, 18
29, 116.411304501, 39.8679610629, 15936.232314825404, 3
17, 116.776666722, 40.5609663578, 12000, 2
24, 115.838020432, 39.5859934457, 13000, 3
275, 116.241768785, 39.8880757723, 15976.40134051989, 9
256, 116.554818584, 39.9584555266, 7817.319107017352, -55
168, 116.737515327, 40.4706130605, 6550.4719351307485, 9
137, 115.733994852, 39.9282967469, 14964.00252527435, 7
57, 116.046294313, 40.2899189035, 13000, 6
313, 116.4373946, 39.8981320507, 20000, 3
193, 116.359129829, 39.9986586779, 20000, 2
468, 116.333045531, 39.6364009796, 14000, 2
380, 116.293923268, 39.9986586779, 18000, 6
38, 116.398260116, 40.0187568373, 20000, 8
344, 116.593965207, 40.1995577873, 12850.319762995932, 10
161, 115.890062714, 39.64647925, 12000, 5
492, 116.633113705, 39.8176610831, 13000, 0
155, 116.685313813, 40.3802672852, 8000, 2
440, 116.26784475, 39.6666326653, 12931.349852721418, 8
191, 116.959361845, 40.2698401126, 10000, 5
426, 116.424349335, 39.5759086053, 14000, 3
307, 116.372172763, 39.9282967469, 30000, -53
461, 116.411304501, 39.918242524, 30000, 6
462, 116.189625065, 40.0087080307, 16000, 3
154, 116.64616354, 39.7673408481, 13000, 5
218, 116.4373946, 39.8377834084, 25000, 5
466, 116.724464877, 40.3601904489, 10000, 2
34, 116.241768785, 40.1493479364, 14000, 3
404, 116.659213515, 40.1192179163, 12955.958622649949, 5
251, 116.359129829, 39.9785582781, 20000, 31
360, 116.085374314, 40.1995577873, 12000, 5
385, 115.968159904, 39.6968551834, 13000, 5
100, 116.411304501, 40.0890843555, 12101.788503971762, 13
469, 116.124462225, 40.1895164372, 13000, 8
40, 116.4373946, 39.7874714839, 12000, 5
315, 116.124462225, 39.8277226439, 15970.953127008144, 8
78, 116.033269485, 39.9484032343, 14000, 5
459, 116.685313813, 40.3501519477, 9000, 3
36, 116.241768785, 39.9584555266, 21921.82725955688, 2
88, 116.659213515, 39.6968551834, 12000, 7
210, 116.489579637, 40.1794747909, 13000, -8
213, 116.280883699, 39.9081876299, 20000, 0
241, 116.580916101, 40.1593905544, 13905.031303541253, 9
183, 116.828868045, 39.7572742176, 13000, 6
82, 115.90307617, 40.4906905643, 9000, 3
497, 116.059320072, 39.6767078381, 11924.122935972538, 2
85, 115.772994841, 39.5456471663, 12000, 2
93, 116.385216198, 39.8478433905, 15942.019116855861, 4
386, 116.476532816, 39.6565564739, 14000, 2
293, 116.476532816, 39.7472066935, 12921.320798599389, 7
464, 116.346087412, 39.797535517, 12960.660399299693, 6
423, 116.176590945, 39.857902604, 16000, 7
323, 116.45044028, 39.8478433905, 25000, 7
495, 116.580916101, 40.0489001184, 30000, 6
145, 116.228731803, 39.9081876299, 15000, 5
0, 115.916090746, 39.9282967469, 15000, 5
5, 116.763616266, 40.4003439928, 11000, 7
367, 116.007222688, 40.1593905544, 14000, 7
232, 116.280883699, 40.0187568373, 19956.192306635505, 5
449, 116.633113705, 39.9685072033, 30000, 7
165, 116.398260116, 39.9484032343, 30000, 6
398, 116.789717144, 39.6565564739, 11915.592158171423, 8
413, 116.424349335, 39.8880757723, 20000, 2
402, 116.280883699, 39.8277226439, 21957.84203315138, 8
417, 116.189625065, 39.9685072033, 17974.84745740854, 8
13, 116.033269485, 40.0087080307, 14000, 4
186, 116.372172763, 40.0187568373, 25000, 2
354, 116.215695511, 39.716998621, 12968.33856509685, 8
442, 116.150524999, 40.1091738079, 20000, 2
199, 116.4373946, 39.918242524, 30000, 0
202, 116.593965207, 40.2497605816, 13000, 6
269, 116.515674298, 40.0087080307, 25000, 5
60, 116.854968166, 40.2999580562, 10000, 2
490, 116.020245604, 39.9584555266, 15000, 3
18, 116.176590945, 39.6968551834, 12977.116617573805, 8
227, 116.150524999, 40.3903056481, 9000, 5
153, 116.202659926, 39.8277226439, 16000, 0
192, 116.033269485, 40.430459056, 7902.248558480226, 8
33, 116.385216198, 40.0589468789, 14000, 2
373, 116.385216198, 39.64647925, 14000, 5
219, 116.26784475, 39.6968551834, 13000, 0
42, 116.189625065, 40.0489001184, 20000, 2
298, 117.024599567, 40.1192179163, 10000, 5
395, 115.877050395, 40.1091738079, 15000, 2
371, 116.411304501, 39.9383503123, 30000, 3
157, 116.698364103, 39.6767078381, 13000, 6
488, 116.280883699, 39.8679610629, 20000, 3
368, 116.463486358, 39.8075987121, 14000, 7
382, 116.64616354, 39.9383503123, 13000, 7
267, 116.424349335, 40.0689931627, 14000, 0
69, 116.737515327, 39.9484032343, 11930.857226123657, 9
212, 115.877050395, 39.8880757723, 14000, 3
169, 116.046294313, 39.857902604, 14000, 5
128, 116.528722105, 39.9383503123, 20000, 0
341, 116.150524999, 40.2798795936, 13967.07597319315, 8
272, 116.4373946, 39.9785582781, 20000, 4
77, 117.076783378, 40.5208077598, 11000, 7
41, 115.955141021, 40.2296801995, 14000, 5
397, 115.955141021, 39.64647925, 13000, 3
91, 116.685313813, 40.2095988551, 13000, 7
235, 116.306963441, 40.0689931627, 12908.466470295223, 9
325, 116.593965207, 40.1192179163, 13000, 5
160, 116.815817823, 40.0790389836, 11945.82344358675, 5
489, 116.320004201, 39.7774065989, 13000, 2
450, 116.4373946, 39.64647925, 14000, 3
443, 116.007222688, 40.0790389836, 15000, 2
20, 116.463486358, 40.1091738079, 14000, 5
428, 116.124462225, 40.0187568373, 14000, 2
484, 116.841918165, 39.8075987121, 12951.256846000202, 5
470, 116.45044028, 39.5759086053, 14000, 2
287, 116.385216198, 40.1895164372, 14000, 0
80, 116.541770206, 39.8176610831, 12000, 0
421, 116.228731803, 39.797535517, 13000, 3
496, 116.359129829, 39.737138262, 12903.13919282294, 8
355, 116.346087412, 40.3401133727, 9434.733691033764, 18
333, 116.724464877, 40.2497605816, 11878.776007849545, 8
292, 116.737515327, 39.8981320507, 12000, 2
2, 116.306963441, 39.857902604, 22000, 7
465, 116.163557584, 39.7572742176, 12000, 6
359, 116.620064026, 40.0288051115, 13000, 2
28, 116.789717144, 40.1995577873, 13000, 5
430, 116.724464877, 39.9383503123, 12958.309510974821, 6
163, 116.476532816, 39.6867820062, 12974.765729248933, 8
73, 116.346087412, 40.1292616312, 12872.728759564863, 9
475, 116.554818584, 39.6364009796, 13000, 2
390, 116.476532816, 39.626321649, 14000, 3
129, 116.424349335, 40.2698401126, 13000, 5
274, 116.150524999, 40.1192179163, 19930.875047752255, 6
214, 116.554818584, 39.7572742176, 14000, 6
286, 116.085374314, 39.8880757723, 14000, -39
125, 116.085374314, 39.797535517, 20000, 0
52, 115.955141021, 39.9785582781, 15000, 2
11, 116.515674298, 40.0388528672, 30000, 0
164, 116.215695511, 40.0288051115, 22000, 5
204, 116.320004201, 39.9282967469, 4444, 4
32, 116.424349335, 40.1393049666, 13000, 5
114, 116.750565796, 39.7069273837, 13000, 4
374, 116.737515327, 40.1593905544, 14000, 2
420, 116.776666722, 40.1091738079, 13953.157275936677, 7
278, 116.176590945, 39.9584555266, 14000, 5
361, 116.424349335, 39.857902604, 16000, 5
300, 116.607014521, 40.0288051115, 12000, 4
330, 116.085374314, 39.6968551834, 8561.730115429722, 18
124, 116.45044028, 39.9484032343, 25000, 2
130, 116.189625065, 39.9484032343, 13940.498646495053, 5
366, 116.607014521, 39.9282967469, 4904.587977932477, 1
491, 116.854968166, 40.1895164372, 12000, 2
201, 116.202659926, 39.7673408481, 13000, 0
378, 116.593965207, 39.7069273837, 13000, 6
97, 116.476532816, 40.0489001184, 29946.855278762374, 5
222, 116.802767517, 40.430459056, 11000, 3
388, 116.372172763, 40.2296801995, 12000, 0
271, 116.306963441, 39.6666326653, 14000, 2
47, 116.763616266, 40.2899189035, 7541.402637092228, 18
16, 116.633113705, 40.1995577873, 12930.098851076344, 2
6, 116.085374314, 40.4706130605, 9000, 4
245, 116.346087412, 39.9484032343, 19930.875047752255, 3
53, 116.137493207, 39.7774065989, 17942.789677004203, 4
324, 116.333045531, 39.9282967469, 30000, 0
113, 116.26784475, 39.7270689091, 13932.903468830078, 4
26, 116.737515327, 39.8478433905, 12937.151516050963, 3
1, 116.750565796, 40.0388528672, 14000, 5
418, 116.176590945, 40.1192179163, 17965.575209999126, 7
264, 116.333045531, 40.0991292923, 14000, 0
246, 116.26784475, 40.1192179163, 3188, -52
476, 116.306963441, 40.2296801995, 13000, 4
282, 116.202659926, 40.2095988551, 12000, 5
