OFFs-ID,x-coordinate,y-coordinate,OFF-price,capacity
13, 116.033269485, 40.0087080307, 14000, 4
116, 115.695006953, 39.7673408481, 13000, 2
346, 116.26784475, 39.64647925, 12780.651233537772, 3
92, 116.633113705, 40.7618294292, 4236.236521349626, 7
382, 116.64616354, 39.9383503123, 12195.943111325467, 7
217, 116.476532816, 39.9081876299, 35000, 1
317, 116.320004201, 39.6867820062, 13917.71311350013, 2
179, 116.698364103, 39.9584555266, 11866.795824987017, 5
174, 116.293923268, 40.3401133727, 13000, 3
489, 116.320004201, 39.7774065989, 13000, 2
101, 116.633113705, 40.6412949026, 12000, 2
159, 116.64616354, 40.0187568373, 7594.749327991545, 22
387, 116.020245604, 39.878018781, 14735.811394065788, 5
10, 116.998505436, 40.0790389836, 10361.51005039165, 7
213, 116.280883699, 39.9081876299, 20000, 0
81, 116.541770206, 40.5208077598, 10000, 2
142, 116.802767517, 40.2095988551, 11421.769380189027, 6
389, 116.620064026, 40.0790389836, 13000, 3
472, 116.293923268, 39.7069273837, 13000, 3
262, 116.920215793, 40.3300747099, 11000, 3
345, 116.672263611, 40.2598004466, 11945.82344358675, 5
27, 116.515674298, 39.64647925, 11947.993494348173, 5
30, 116.567867221, 39.918242524, 6291.452993436774, 8
148, 116.176590945, 40.1593905544, 14000, 0
480, 116.26784475, 39.9282967469, 17248.156975814953, 5
48, 116.672263611, 40.0890843555, 13000, 4
83, 116.280883699, 39.9383503123, 15348.678448953215, 6
68, 116.098402761, 40.0991292923, 20000, 0
96, 116.411304501, 39.737138262, 13000, -176
140, 116.215695511, 39.9986586779, 16579.472970029674, 7
386, 116.476532816, 39.6565564739, 14000, 2
180, 116.293923268, 39.8377834084, 16000, 2
254, 116.4373946, 39.7069273837, 8251.945329777163, 18
227, 116.150524999, 40.3903056481, 8774.22184455045, 5
41, 115.955141021, 40.2296801995, 13834.033773932733, 5
495, 116.580916101, 40.0489001184, 30000, 1
492, 116.633113705, 39.8176610831, 13000, 0
268, 116.150524999, 40.5007294903, 4561.970155305837, 8
468, 116.333045531, 39.6364009796, 14000, 2
153, 116.202659926, 39.8277226439, 16000, 0
352, 116.515674298, 40.1995577873, 11930.633088256802, 2
428, 116.124462225, 40.0187568373, 14000, 2
24, 115.838020432, 39.5859934457, 13000, 3
365, 115.994200755, 40.5609663578, 9754.958546848475, 5
173, 116.528722105, 39.7069273837, 12851.863140021902, 9
300, 116.607014521, 40.0288051115, 12000, 4
458, 116.293923268, 39.8277226439, 20000, 4
383, 116.176590945, 40.0087080307, 19838.877017381714, 5
443, 116.007222688, 40.0790389836, 15000, 2
95, 115.86403923, 40.1493479364, 14000, 2
323, 116.45044028, 39.8478433905, 25000, 2
284, 116.45044028, 40.4706130605, 11928.463037495381, 3
22, 115.799001322, 39.737138262, 11752.750852302728, 8
29, 116.411304501, 39.8679610629, 15936.232314825404, 3
100, 116.411304501, 40.0890843555, 6196.115714033544, 13
172, 115.994200755, 39.6162412442, 13000, 4
38, 116.398260116, 40.0187568373, 15813.817259414438, 8
313, 116.4373946, 39.8981320507, 19769.125890211744, 3
168, 116.737515327, 40.4706130605, 4193.7029737267885, 9
441, 116.489579637, 39.9282967469, 23472.200063964123, 6
76, 115.994200755, 40.0991292923, 14000, 5
133, 116.854968166, 40.3903056481, 10865.741828094917, 2
315, 116.124462225, 39.8277226439, 14002.701234772592, 8
469, 116.124462225, 40.1895164372, 11433.472116521485, 8
115, 116.489579637, 39.5859934457, 14000, 0
108, 116.580916101, 39.9986586779, 22965.0552352086, 6
124, 116.45044028, 39.9484032343, 25000, 2
289, 116.333045531, 39.9785582781, 22000, 3
430, 116.724464877, 39.9383503123, 12528.971831206729, 6
79, 116.320004201, 39.9584555266, 12995.516350956397, 9
1, 116.750565796, 40.0388528672, 13750.314038832577, 5
259, 116.672263611, 40.1694328346, 12129.07116141455, 7
445, 116.424349335, 39.878018781, 30000, 4
186, 116.372172763, 40.0187568373, 25000, 2
350, 116.4373946, 40.1192179163, 14000, 3
283, 116.241768785, 40.1192179163, 13000, 4
228, 115.720997519, 40.0288051115, 4855.234432552027, 18
104, 116.215695511, 40.0991292923, 15187.363362873843, 7
191, 116.959361845, 40.2698401126, 9818.07353582039, 5
364, 115.968159904, 40.3702288901, 10000, 2
322, 116.26784475, 40.1292616312, 12000, 5
3, 116.306963441, 39.8176610831, 9347.815700831161, 16
375, 116.398260116, 39.9986586779, 30000, 0
242, 116.411304501, 39.9685072033, 30000, -3
155, 116.685313813, 40.3802672852, 8000, 2
136, 116.959361845, 40.1493479364, 11867.39444017268, 5
167, 116.163557584, 39.737138262, 12000, 2
479, 116.672263611, 40.0589468789, 13000, 4
125, 116.085374314, 39.797535517, 20000, 0
60, 116.854968166, 40.2999580562, 9473.394950929105, 2
237, 116.385216198, 39.5254669701, 11553.896049972554, 4
15, 116.763616266, 39.878018781, 13000, 4
475, 116.554818584, 39.6364009796, 13000, 2
32, 116.424349335, 40.1393049666, 12559.817091257066, 5
420, 116.776666722, 40.1091738079, 12636.87385359148, 7
137, 115.733994852, 39.9282967469, 13290.347284346502, 7
49, 116.280883699, 40.6412949026, 3978.3070130389433, 1
490, 116.020245604, 39.9584555266, 15000, 3
57, 116.046294313, 40.2899189035, 12451.31675959604, 6
23, 116.45044028, 39.878018781, 25000, 2
203, 116.346087412, 39.7774065989, 13000, 0
456, 116.541770206, 40.0790389836, 12925.397074426597, 2
415, 116.881067745, 39.7673408481, 13000, 4
466, 116.724464877, 40.3601904489, 9886.459067054271, 2
243, 115.994200755, 40.3099970656, 13000, 5
247, 116.685313813, 39.7572742176, 10730.77416223169, 7
219, 116.26784475, 39.6968551834, 13000, 0
90, 115.994200755, 39.857902604, 13819.257175004495, 5
476, 116.306963441, 40.2296801995, 13000, 4
392, 116.489579637, 39.8075987121, 14000, 0
47, 116.763616266, 40.2899189035, 3861.1981501912214, 8
316, 116.202659926, 40.2296801995, 13000, 2
187, 116.124462225, 40.1493479364, 14000, 5
320, 115.955141021, 39.9081876299, 15000, 5
51, 116.398260116, 39.8981320507, 30000, 0
436, 116.293923268, 39.9785582781, 15428.666832668685, 5
416, 116.202659926, 39.6364009796, 12000, 2
230, 116.554818584, 39.988608765, 30000, -219
194, 116.502626803, 39.8981320507, 30000, 0
87, 116.359129829, 39.4850919091, 12669.72077812373, 5
437, 116.659213515, 39.6364009796, 13245.704997635643, 6
393, 116.698364103, 40.0790389836, 12000, 3
448, 115.942123188, 39.7673408481, 12511.388789538092, 5
378, 116.593965207, 39.7069273837, 12696.365941269562, 6
299, 116.398260116, 40.1593905544, 6536.042645893406, 16
64, 116.280883699, 39.6565564739, 6681.878958379543, 16
33, 116.385216198, 40.0589468789, 14000, 2
440, 116.26784475, 39.6666326653, 11257.635372372346, 8
231, 116.881067745, 40.1192179163, 11417.233466505037, 7
88, 116.659213515, 39.6968551834, 10743.010099660873, 7
376, 116.515674298, 40.2296801995, 12516.799512221982, 5
359, 116.620064026, 40.0288051115, 13000, 2
341, 116.150524999, 40.2798795936, 12200.909060812775, 8
16, 116.633113705, 40.1995577873, 12930.098851076344, 2
255, 116.607014521, 40.1192179163, 12934.80062772609, 3
491, 116.854968166, 40.1895164372, 12000, 2
152, 116.411304501, 39.8075987121, 13000, -32
478, 116.306963441, 39.7572742176, 12889.378166689783, 8
407, 116.528722105, 39.9685072033, 20000, 3
465, 116.163557584, 39.7572742176, 11367.01981538052, 6
63, 116.346087412, 39.8981320507, 35000, 2
250, 116.894117288, 40.2196396545, 12753.823286450486, 5
91, 116.685313813, 40.2095988551, 11790.323770394843, 7
288, 116.385216198, 40.1593905544, 3250, 0
151, 116.476532816, 40.0890843555, 12000, 0
163, 116.476532816, 39.6867820062, 10801.08917154946, 8
156, 116.346087412, 39.8880757723, 30000, -254
164, 116.215695511, 40.0288051115, 21629.429674706305, 5
223, 116.593965207, 39.8075987121, 14000, 4
349, 116.685313813, 40.1393049666, 11881.975745928135, 3
293, 116.476532816, 39.7472066935, 12011.22447051871, 7
147, 116.463486358, 40.3401133727, 8000, 2
199, 116.4373946, 39.918242524, 30000, 0
71, 116.424349335, 39.6767078381, 12939.502404375837, 5
277, 116.372172763, 40.4605744548, 7873.143718111899, 5
287, 116.385216198, 40.1895164372, 9406.02214431855, 12
139, 116.711414463, 40.1292616312, 11435.208791074612, 6
388, 116.372172763, 40.2296801995, 12000, 0
9, 116.293923268, 40.0388528672, 18000, 4
229, 116.085374314, 40.0489001184, 14635.428634103233, 7
160, 116.815817823, 40.0790389836, 11945.82344358675, 5
210, 116.489579637, 40.1794747909, 13000, 4
117, 115.838020432, 40.0489001184, 13431.4761301384, 5
431, 116.463486358, 40.0388528672, 16000, 16
12, 116.333045531, 39.6061597513, 12637.861393166275, 6
122, 116.280883699, 40.1493479364, 14000, 5
193, 116.359129829, 39.9986586779, 20000, 2
363, 116.502626803, 40.3099970656, 9225.867155851884, 7
464, 116.346087412, 39.797535517, 12060.156098132149, 6
252, 116.241768785, 40.4906905643, 8163.164369510193, 7
414, 116.724464877, 40.0489001184, 11400.793430266094, 7
114, 116.750565796, 39.7069273837, 13000, 4
74, 116.215695511, 39.8679610629, 15565.108824951601, 6
403, 116.593965207, 39.9282967469, 30000, 2
308, 116.4373946, 40.0087080307, 30000, 3
261, 116.306963441, 39.7270689091, 12911.66746231683, 5
198, 116.241768785, 39.6061597513, 13000, 2
419, 116.554818584, 39.8880757723, 25000, 2
52, 115.955141021, 39.9785582781, 15000, 2
109, 115.929106424, 39.6867820062, 11932.803139018224, 2
327, 116.854968166, 40.0589468789, 12808.64643268755, 2
145, 116.228731803, 39.9081876299, 14641.967655931705, 5
6, 116.085374314, 40.4706130605, 5760, 17
146, 116.280883699, 39.5254669701, 13000, 4
260, 116.985457875, 40.430459056, 12000, 5
177, 116.463486358, 39.8377834084, 20000, 4
36, 116.241768785, 39.9584555266, 21921.82725955688, 2
181, 116.554818584, 40.2095988551, 11437.389204356039, 5
298, 117.024599567, 40.1192179163, 10000, 5
413, 116.424349335, 39.8880757723, 20000, 2
309, 116.359129829, 40.0187568373, 20000, 2
471, 116.528722105, 39.7774065989, 14000, 5
384, 116.502626803, 39.9785582781, 19477.135030853227, 6
123, 116.189625065, 40.2698401126, 4158.577092881393, 18
21, 116.620064026, 40.1794747909, 12000, 2
224, 116.685313813, 40.0991292923, 13000, 2
61, 116.150524999, 39.9986586779, 11998.955163082237, 8
226, 116.26784475, 39.9584555266, 22000, 2
325, 116.593965207, 40.1192179163, 12744.369488998755, 5
11, 116.515674298, 40.0388528672, 30000, -243
404, 116.659213515, 40.1192179163, 12955.958622649949, 5
110, 115.929106424, 40.3802672852, 9000, 2
130, 116.189625065, 39.9484032343, 13333.436280523683, 5
351, 116.894117288, 40.6714231542, 10000, 2
80, 116.541770206, 39.8176610831, 12000, 0
397, 115.955141021, 39.64647925, 12856.412095765312, 3
256, 116.554818584, 39.9584555266, 7817.319107017352, -55
215, 116.215695511, 40.3401133727, 14000, 2
411, 116.293923268, 39.6666326653, 11373.774966509343, 6
220, 116.672263611, 39.8880757723, 11217.003795115132, 8
241, 116.580916101, 40.1593905544, 10851.907072598773, 9
290, 116.059320072, 39.7270689091, 12000, 4
77, 117.076783378, 40.5208077598, 9451.749292705385, 7
357, 116.293923268, 40.2899189035, 10415.788477582226, 7
391, 116.4373946, 39.8478433905, 18000, 2
401, 116.372172763, 39.8176610831, 17456.732459036906, 5
335, 115.981179821, 40.0589468789, 13932.903468830078, 3
143, 116.333045531, 40.1895164372, 12480.86495675587, 7
188, 116.502626803, 39.9584555266, 25000, -4
291, 116.398260116, 40.0689931627, 12000, 3
65, 116.372172763, 39.6867820062, 8960, 12
304, 115.994200755, 40.4505359281, 7832.198268555424, 5
249, 116.020245604, 39.6565564739, 12000, 0
67, 116.463486358, 39.9584555266, 20000, 4
40, 116.4373946, 39.7874714839, 11912.079955340667, 5
292, 116.737515327, 39.8981320507, 12000, 2
361, 116.424349335, 39.857902604, 15851.439070926801, 5
459, 116.685313813, 40.3501519477, 9000, 3
201, 116.202659926, 39.7673408481, 13000, 0
485, 116.463486358, 40.1393049666, 14000, 3
369, 116.385216198, 40.1192179163, 11444.412747735145, 7
314, 116.502626803, 40.4003439928, 9000, 5
374, 116.737515327, 40.1593905544, 13838.456658243573, 2
274, 116.150524999, 40.1192179163, 18517.518340070874, 6
0, 115.916090746, 39.9282967469, 15000, 5
98, 116.489579637, 39.8377834084, 30000, -46
253, 116.163557584, 40.2296801995, 12373.833985919626, 8
85, 115.772994841, 39.5456471663, 12000, 2
25, 117.142003378, 40.1593905544, 10196.637568831258, 7
206, 116.502626803, 39.7774065989, 11759.085164519502, 8
417, 116.189625065, 39.9685072033, 16346.521594683945, 8
59, 115.955141021, 40.0991292923, 13000, 3
245, 116.346087412, 39.9484032343, 19930.875047752255, 3
372, 116.711414463, 39.9282967469, 14000, 2
158, 116.098402761, 39.9484032343, 14000, -311
449, 116.633113705, 39.9685072033, 30000, -23
113, 116.26784475, 39.7270689091, 13932.903468830078, 4
45, 115.591101869, 39.857902604, 15553.400849531183, 2
251, 116.359129829, 39.9785582781, 20000, -189
367, 116.007222688, 40.1593905544, 12151.536945683452, 7
276, 116.920215793, 40.0689931627, 12000, 5
418, 116.176590945, 40.1192179163, 15981.460081176881, 7
54, 116.711414463, 39.7874714839, 10664.743807497283, 7
306, 115.825012834, 40.5408866786, 4621.868430749711, 13
129, 116.424349335, 40.2698401126, 12742.393813719222, 5
379, 116.189625065, 39.8075987121, 17942.789677004203, 5
394, 116.502626803, 40.1292616312, 12415.463693662246, 6
161, 115.890062714, 39.64647925, 11564.285401894442, 5
138, 116.150524999, 39.857902604, 12715.473818245197, 9
396, 116.541770206, 39.7472066935, 11598.768201986883, 6
486, 116.763616266, 40.3601904489, 11000, 2
126, 115.708001547, 39.5960771565, 13000, 2
43, 116.607014521, 39.7472066935, 10247.571808945504, 8
120, 116.894117288, 40.2497605816, 10929.98524128516, 2
311, 116.215695511, 39.6565564739, 13858.503429147719, 5
127, 116.580916101, 40.2196396545, 12000, 2
