people-ID,x-coordinate,y-coordinate
23505, 116.476532816, 39.9081876299
20813, 116.26784475, 40.0388528672
14729, 116.241768785, 39.8880757723
15525, 116.098402761, 39.9484032343
16895, 117.142003378, 40.1593905544
26750, 116.7505658, 39.92829675
15292, 116.3982601, 39.97855828
26675, 116.541770206, 39.7472066935
37851, 116.346087412, 39.8880757723
21754, 117.089828303, 40.2095988551
29708, 116.6461635, 40.20959886
18222, 116.3982601, 40.05894688
34137, 116.215695511, 39.716998621
21367, 116.672263611, 40.2598004466
15279, 116.4373946, 40.1493479364
32480, 116.5809161, 39.81766108
24359, 116.241768785, 39.8880757723
18556, 116.359129829, 39.4850919091
21279, 116.6331137, 39.90818763
31078, 116.7114145, 39.81766108
33932, 116.293923268, 39.9785582781
26519, 116.098402761, 39.9484032343
33962, 116.0984028, 39.94840323
20649, 116.737515327, 39.8478433905
25048, 116.489579637, 39.8377834084
15548, 116.593965207, 39.9584555266
30923, 116.1635576, 40.17947479
16356, 117.089828303, 40.2095988551
31195, 116.463486358, 39.7774065989
19016, 116.346087412, 40.1292616312
33502, 116.7766667, 40.2296802
28751, 116.5287221, 39.9685072
19997, 116.5026268, 39.92829675
32272, 116.411304501, 39.8679610629
16762, 116.593965207, 39.9282967469
29615, 116.5026268, 39.92829675
36154, 116.2548064, 40.00870803
21581, 116.6461635, 39.8579026
35448, 116.3069634, 39.9685072
14923, 116.424349335, 40.0689931627
20530, 116.372172763, 39.9282967469
24624, 116.359129829, 39.9785582781
24140, 116.398260116, 39.7774065989
25040, 116.26784475, 40.0890843555
16497, 116.633113705, 39.9785582781
27199, 116.593965207, 40.1995577873
25999, 116.567867221, 39.918242524
36098, 116.45044028, 39.8478433905
20169, 116.6331137, 40.27987959
31215, 116.476532816, 39.9282967469
27767, 115.487294876, 39.7270689091
30179, 116.4504403, 40.01875684
26347, 116.372172763, 40.2296801995
14911, 116.280883699, 40.0187568373
25742, 116.215695511, 39.716998621
23317, 116.150524999, 40.1192179163
22022, 116.920215793, 40.0689931627
28689, 115.799001322, 39.737138262
17536, 116.64616354, 39.857902604
22141, 116.150524999, 40.0689931627
26005, 116.580916101, 39.8679610629
35047, 116.1374932, 40.21963965
26142, 116.098402761, 39.9484032343
35614, 116.085374314, 40.0489001184
24163, 116.4373946, 39.9685072
23003, 116.1896251, 40.02880511
35621, 116.476532816, 39.7472066935
28495, 116.26784475, 39.6968551834
17798, 116.3330455, 39.81766108
35660, 116.5156743, 39.92829675
30186, 116.64616354, 39.857902604
14479, 116.241768785, 39.8880757723
23450, 116.3200042, 39.98860877
20248, 116.0984028, 39.94840323
22493, 116.293923268, 39.8277226439
20822, 116.398260116, 39.9484032343
15209, 116.346087412, 39.8377834084
26453, 116.293923268, 39.9986586779
25500, 116.3330455, 39.73713826
35661, 116.2026599, 39.78747148
20084, 116.1896251, 40.06899316
22641, 116.241768785, 39.8880757723
26594, 116.228731803, 39.8277226439
28371, 116.293923268, 39.9986586779
23519, 116.4113045, 39.81766108
32280, 116.306963441, 39.7270689091
27421, 116.424349335, 40.0689931627
28123, 116.4373946, 39.72706891
24924, 116.554818584, 39.7572742176
27672, 116.3069634, 39.83778341
27251, 116.306963441, 39.7270689091
18995, 116.959361845, 40.1493479364
14575, 116.202659926, 39.8277226439
26541, 116.26784475, 39.6666326653
17837, 116.5809161, 39.64647925
30096, 116.411304501, 39.8679610629
27074, 116.4765328, 39.89813205
25948, 116.64616354, 39.857902604
18943, 116.6853138, 39.86796106
22786, 116.64616354, 39.857902604
28149, 116.3982601, 39.90818763
29885, 116.515674298, 40.0388528672
33409, 116.8941173, 40.07903898
29293, 116.020245604, 39.878018781
28961, 116.711414463, 39.7874714839
15658, 116.280883699, 39.9081876299
24727, 116.6983641, 40.00870803
36777, 116.346087412, 39.8377834084
16341, 116.189625065, 39.9685072033
34778, 116.5548186, 40.07903898
15597, 116.672263611, 40.2598004466
23922, 116.64616354, 39.7673408481
19851, 117.076783378, 40.5208077598
34114, 116.385216198, 40.1192179163
36185, 116.6070145, 39.99865868
24882, 116.2678448, 40.17947479
21889, 116.3200042, 40.20959886
21853, 116.346087412, 39.8377834084
15312, 116.476532816, 39.6867820062
22574, 116.4373946, 39.91824252
21355, 116.659213515, 39.6364009796
32541, 116.5678672, 39.9685072
17758, 116.750565796, 39.7069273837
26633, 116.398260116, 39.7774065989
30502, 116.4373946, 39.9785582781
23777, 116.64616354, 39.857902604
26742, 116.228731803, 40.2698401126
33622, 116.4243493, 39.89813205
22111, 116.346087412, 39.8880757723
34846, 116.280883699, 39.9081876299
37904, 116.398260116, 39.9986586779
27805, 116.7244649, 40.42042068
19791, 116.320004201, 39.9584555266
32180, 116.685313813, 40.0991292923
18296, 116.554818584, 40.0991292923
27161, 116.150524999, 39.9986586779
29594, 116.5156743, 39.94840323
24276, 116.672263611, 39.8880757723
31960, 116.64616354, 39.857902604
21578, 116.25480644, 39.737138262
28130, 116.2808837, 39.80759871
21506, 116.007222688, 40.0790389836
14743, 116.346087412, 39.8377834084
21699, 116.150524999, 39.9986586779
22154, 116.293923268, 40.0388528672
32825, 116.64616354, 39.857902604
25920, 116.620064026, 40.1794747909
23128, 116.607014521, 39.9282967469
29364, 116.3982601, 40.05894688
15724, 116.424349335, 40.2698401126
19859, 116.372172763, 39.9282967469
34505, 116.3200042, 39.81766108
35012, 116.372172763, 39.8880757723
24150, 116.685313813, 40.3802672852
20205, 116.5417702, 39.86796106
15545, 116.007222688, 40.1593905544
28693, 116.215695511, 40.0288051115
24635, 116.359129829, 39.8478433905
29235, 116.215695511, 40.0991292923
22517, 116.293923268, 39.9986586779
16581, 116.5417702, 39.86796106
27357, 116.64616354, 39.857902604
29149, 116.280883699, 39.9383503123
22249, 116.868018032, 40.0689931627
18731, 116.385216198, 40.2296801995
20553, 116.1635576, 39.61624124
16757, 116.554818584, 40.0689931627
17197, 116.515674298, 40.0388528672
32566, 116.3721728, 39.76734085
24337, 116.620064026, 40.0288051115
30130, 116.3200042, 40.04890012
34713, 116.0202456, 40.45053593
37962, 116.64616354, 39.857902604
23991, 116.607014521, 39.8880757723
29794, 116.476532816, 39.9282967469
21563, 116.6853138, 39.90818763
24239, 116.554818584, 39.988608765
23418, 116.711414463, 39.7874714839
22601, 116.020245604, 39.878018781
33786, 116.5809161, 39.98860877
35665, 116.5156743, 40.04890012
31553, 116.633113705, 39.9685072033
29738, 116.5026268, 39.94840323
34688, 116.554818584, 39.9584555266
21312, 115.994200755, 39.6162412442
34878, 116.2678448, 39.70692738
32118, 116.098402761, 39.9484032343
18586, 116.3330455, 39.91824252
17956, 116.515674298, 40.0388528672
34899, 115.994200755, 40.3099970656
28157, 116.3852162, 40.30999707
35275, 116.620064, 40.15939055
31148, 116.411304501, 39.9685072033
14651, 116.098402761, 39.9484032343
31937, 116.1244622, 39.87801878
23252, 115.9681599, 39.69685518
32058, 116.0984028, 39.94840323
24564, 116.26784475, 40.0890843555
21251, 116.0593201, 40.08908436
25591, 116.346087412, 40.0087080307
