people-ID,x-coordinate,y-coordinate
28946, 116.359129829, 39.9785582781
20265, 116.489579637, 39.8277226439
25759, 116.881067745, 40.1192179163
37333, 116.620064, 40.05894688
35580, 116.620064, 39.7774066
25445, 116.4373946, 39.8377834084
22493, 116.293923268, 39.8277226439
15812, 116.1374932, 39.78747148
21407, 116.2287318, 39.98860877
20723, 116.489579637, 39.5859934457
25798, 116.3982601, 39.97855828
35375, 116.5287221, 39.90818763
15038, 115.994200755, 39.7270689091
24662, 116.1896251, 40.06899316
35329, 116.3069634, 39.93835031
30024, 116.215695511, 40.1493479364
29664, 116.385216198, 40.1895164372
27618, 116.502626803, 39.7774065989
31912, 116.4373946, 39.8981320507
26241, 116.124462225, 40.1895164372
28965, 116.502626803, 40.4003439928
35478, 116.3982601, 40.08908436
33765, 116.3721728, 40.06899316
26197, 116.098402761, 39.9484032343
17302, 115.772994841, 39.5456471663
14628, 116.124462225, 39.7472066935
34812, 116.554818584, 39.988608765
18312, 116.607014521, 40.3501519477
34941, 116.346087412, 39.8880757723
31536, 116.763616266, 40.2899189035
20697, 116.4765328, 39.89813205
20700, 116.0593201, 39.99865868
30183, 115.981179821, 39.797535517
31064, 116.3721728, 39.78747148
14694, 116.176590945, 39.7874714839
23640, 116.3330455, 40.13930497
22219, 116.346087412, 39.8377834084
22128, 116.25480644, 40.0288051115
14686, 116.554818584, 39.988608765
21830, 116.1765909, 39.91824252
19910, 116.346087412, 39.8377834084
20678, 116.489579637, 39.8075987121
35218, 116.1635576, 39.90818763
30723, 116.620064, 40.10917381
23927, 116.580916101, 39.8679610629
20142, 116.4765328, 40.50072949
23537, 116.554818584, 40.0689931627
18078, 116.4373946, 39.64647925
31794, 116.098402761, 39.9484032343
17723, 116.306963441, 40.2296801995
30007, 116.3330455, 39.73713826
29052, 116.4634864, 40.15939055
26575, 116.241768785, 40.2598004466
31366, 116.881067745, 40.4505359281
21440, 116.098402761, 39.9484032343
23284, 115.487294876, 39.7270689091
29543, 116.672263611, 39.8880757723
23461, 116.4373946, 39.9685072
31780, 115.695006953, 39.7673408481
27626, 116.346087412, 39.8880757723
35401, 116.5156743, 40.08908436
17569, 116.26784475, 40.0890843555
21690, 116.176590945, 40.1593905544
24522, 116.202659926, 39.7673408481
34935, 116.333045531, 39.9282967469
25713, 116.64616354, 40.3099970656
33708, 115.942123188, 39.7673408481
26510, 115.994200755, 40.0991292923
25087, 116.26784475, 40.1192179163
34806, 116.3591298, 39.69685518
20490, 116.1635576, 39.61624124
20747, 116.620064, 40.05894688
21032, 116.907166643, 40.4003439928
27692, 115.942123188, 40.5007294903
31936, 116.189625065, 39.9685072033
25735, 116.085374314, 39.797535517
35112, 116.424349335, 40.1895164372
22865, 116.7244649, 39.86796106
