people-ID,x-coordinate,y-coordinate
30490, 116.2939233, 39.91824252
24101, 116.0332695, 40.47061306
27678, 116.828868, 40.38026729
29194, 116.4634864, 39.72706891
27002, 116.5548186, 40.00870803
34671, 116.3982601, 39.97855828
34099, 116.2287318, 40.16943283
17665, 116.2417688, 40.44049747
33274, 116.3852162, 39.90818763
24987, 116.2026599, 40.08908436
18001, 116.5678672, 39.7774066
15895, 116.4504403, 39.83778341
28567, 116.1114321, 39.91824252
28230, 116.3982601, 39.99865868
27726, 116.3852162, 40.12926163
31814, 116.6853138, 40.33007471
28702, 116.4373946, 39.93835031
34331, 116.0462943, 40.32003595
25816, 116.4504403, 39.71699862
18371, 116.6853138, 40.05894688
15120, 116.6722636, 39.99865868
21811, 116.3069634, 40.09912929
27733, 116.3069634, 39.92829675
33922, 116.2287318, 39.86796106
31473, 116.5548186, 39.93835031
36779, 116.4765328, 40.00870803
19522, 116.2156955, 39.86796106
20024, 116.3460874, 39.87801878
18246, 116.5287221, 39.87801878
36459, 116.2156955, 39.86796106
33434, 116.3852162, 39.90818763
20017, 116.0984028, 39.84784339
15660, 116.3460874, 40.08908436
18038, 116.4765328, 39.79753552
22966, 116.4765328, 39.81766108
31271, 115.9942008, 39.76734085
35419, 116.2548064, 39.87801878
34295, 116.0462943, 39.87801878
30649, 116.0593201, 39.64647925
20428, 116.3591298, 39.86796106
26913, 116.2287318, 39.93835031
21971, 116.3591298, 39.69685518
33217, 116.1374932, 39.94840323
15143, 116.4634864, 39.70692738
24942, 116.2287318, 39.83778341
18790, 116.7114145, 39.7774066
19191, 116.5156743, 40.07903898
17944, 116.4373946, 40.45053593
16896, 116.4765328, 39.82772264
21106, 115.9421232, 39.70692738
27627, 116.3721728, 39.92829675
27173, 116.3852162, 39.97855828
33802, 116.4765328, 40.03885287
30724, 116.5026268, 40.08908436
21778, 115.955141, 39.72706891
18902, 116.3591298, 40.06899316
21400, 116.2678448, 39.92829675
31161, 116.1635576, 39.78747148
28033, 116.2678448, 39.84784339
36536, 116.2156955, 40.11921792
23981, 116.3460874, 40.14934794
28684, 116.3200042, 39.74720669
22568, 116.6592135, 39.75727422
28401, 116.3330455, 39.84784339
30245, 116.1244622, 39.95845553
35866, 116.5678672, 39.73713826
20070, 116.6592135, 39.94840323
22268, 116.2939233, 39.89813205
30646, 116.0593201, 39.64647925
15658, 116.5809161, 39.84784339
27014, 116.2026599, 40.11921792
16512, 116.2156955, 40.21963965
17333, 116.0202456, 39.87801878
17908, 116.3200042, 39.69685518
32151, 116.2287318, 39.65655647
28771, 116.5417702, 39.90818763
24994, 116.5287221, 40.2296802
32563, 116.3721728, 39.7774066
22845, 116.3200042, 39.75727422
21982, 116.2548064, 39.93835031
27224, 116.2287318, 40.08908436
16371, 116.4243493, 39.64647925
26202, 116.2678448, 39.71699862
33793, 116.1635576, 40.06899316
17050, 116.6722636, 39.84784339
27645, 116.3982601, 39.78747148
29943, 116.5156743, 40.19955779
31055, 116.4765328, 39.79753552
19635, 116.2808837, 39.74720669
25423, 116.5678672, 39.88807577
22078, 116.6592135, 40.10917381
18179, 116.4373946, 39.81766108
20039, 116.4765328, 39.82772264
25790, 116.1896251, 40.21963965
34633, 116.0593201, 39.75727422
25292, 116.4373946, 39.97855828
24864, 116.7244649, 40.00870803
15455, 116.3069634, 39.81766108
22067, 116.2548064, 40.65133731
33815, 116.5026268, 40.19955779
28259, 116.4504403, 39.69685518
19736, 116.1114321, 39.62632165
34539, 116.2417688, 40.44049747
28447, 116.2808837, 39.95845553
24723, 116.6722636, 40.40034399
24852, 116.0593201, 39.64647925
