people-ID,x-coordinate,y-coordinate
38524, 116.1635576, 40.02880511
37691, 116.2939233, 39.98860877
18558, 116.7897171, 39.76734085
28518, 116.3200042, 39.7774066
32900, 116.5548186, 40.00870803
35046, 116.5287221, 40.01875684
26241, 116.3852162, 39.83778341
17587, 116.2678448, 40.07903898
17934, 116.3069634, 39.81766108
29336, 116.620064, 40.17947479
18477, 116.1765909, 39.79753552
31939, 116.2548064, 39.59607716
24394, 116.2678448, 39.90818763
27450, 116.3591298, 40.01875684
30329, 116.4373946, 40.45053593
22255, 116.3069634, 39.76734085
33452, 116.2678448, 40.01875684
24607, 116.4504403, 39.93835031
28911, 116.4113045, 39.84784339
29403, 116.620064, 39.78747148
22955, 116.6853138, 40.13930497
38138, 116.6070145, 40.18951644
33934, 116.2808837, 40.09912929
15527, 116.4765328, 40.12926163
27714, 116.5678672, 40.25980045
20909, 116.3200042, 39.86796106
20037, 116.3721728, 39.95845553
17729, 116.4765328, 39.94840323
35893, 116.3200042, 40.01875684
34558, 116.2287318, 40.26984011
19432, 116.6592135, 39.94840323
25872, 116.828868, 40.15939055
17958, 116.3721728, 39.9685072
32539, 116.6853138, 39.89813205
15746, 116.4243493, 40.2296802
33798, 116.4504403, 39.67670784
16783, 115.9421232, 39.63640098
33282, 116.3591298, 39.93835031
14477, 116.2026599, 39.9685072
18090, 117.063738, 40.29995806
31436, 116.4243493, 40.04890012
31160, 116.1635576, 39.78747148
19746, 116.7897171, 40.35015195
35089, 116.7897171, 39.61624124
32932, 116.5026268, 39.88807577
33125, 116.3330455, 40.16943283
16810, 116.7897171, 40.33007471
18615, 116.5287221, 39.92829675
37714, 116.4634864, 39.80759871
21917, 116.2678448, 39.87801878
26657, 116.3982601, 39.93835031
18793, 116.7114145, 39.7774066
32330, 116.5548186, 39.79753552
33024, 116.3852162, 39.51537506
30561, 116.1765909, 39.89813205
26825, 115.955141, 39.58599345
23987, 116.5809161, 39.81766108
24184, 116.6592135, 39.89813205
22889, 116.5026268, 40.05894688
17773, 116.3069634, 39.79753552
24520, 116.2548064, 39.74720669
24111, 116.6592135, 39.89813205
20592, 116.5417702, 40.02880511
33297, 116.2287318, 40.00870803
14917, 116.3460874, 39.69685518
24684, 116.5678672, 39.7774066
29042, 116.0593201, 39.64647925
23124, 116.4113045, 39.95845553
23414, 116.4765328, 40.00870803
19292, 116.4243493, 40.12926163
37593, 116.3982601, 39.97855828
21077, 116.5548186, 39.99865868
17380, 116.5809161, 40.54088668
16587, 116.4895796, 39.79753552
16411, 116.3591298, 39.95845553
36695, 116.3460874, 39.91824252
16265, 116.4243493, 39.64647925
20890, 116.5287221, 40.2296802
15501, 116.4243493, 39.93835031
31025, 116.4895796, 39.79753552
36168, 116.3460874, 39.90818763
19602, 116.2156955, 39.90818763
32230, 116.3591298, 40.08908436
18032, 116.5548186, 39.92829675
22315, 116.4243493, 39.86796106
18670, 116.3852162, 40.2296802
16716, 116.3591298, 39.87801878
30128, 116.2678448, 40.03885287
36268, 116.3591298, 40.01875684
18581, 116.3852162, 39.80759871
16276, 116.4504403, 39.86796106
16404, 116.3200042, 39.72706891
25544, 116.5026268, 39.84784339
35502, 116.1635576, 40.02880511
29027, 116.5287221, 39.93835031
25355, 116.3200042, 39.72706891
16260, 116.0853743, 39.71699862
29251, 116.0853743, 39.94840323
27193, 116.4765328, 40.08908436
17139, 116.1114321, 39.79753552
33217, 116.1374932, 39.94840323
24653, 116.4895796, 39.93835031
33231, 116.5809161, 39.92829675
19457, 116.4504403, 40.01875684
18568, 116.4634864, 39.82772264
23901, 116.5939652, 39.8579026
16251, 116.4765328, 39.82772264
25157, 116.3982601, 39.86796106
17052, 116.6722636, 39.84784339
27578, 116.3330455, 39.91824252
21186, 116.5809161, 39.90818763
32528, 116.5809161, 39.82772264
17778, 116.3069634, 39.79753552
35028, 116.3982601, 39.93835031
19308, 116.2156955, 39.78747148
35771, 116.2548064, 39.99865868
38200, 116.3330455, 39.67670784
17394, 116.5939652, 39.79753552
27971, 116.2939233, 39.91824252
25310, 116.3852162, 39.90818763
22403, 116.5287221, 40.01875684
26128, 116.620064, 39.82772264
27226, 116.3460874, 39.80759871
22583, 116.5417702, 39.75727422
27483, 116.7897171, 39.8579026
15790, 116.5809161, 40.00870803
15316, 116.0984028, 39.89813205
37657, 116.1635576, 40.02880511
23951, 116.150525, 39.63640098
17710, 116.6853138, 40.05894688
27911, 116.2939233, 39.91824252
17846, 116.2156955, 40.21963965
15732, 116.1765909, 40.07903898
16775, 116.2026599, 40.03885287
23886, 116.3460874, 40.15939055
23565, 116.1114321, 40.07903898
25373, 116.3460874, 40.02880511
21441, 116.9593618, 40.43045906
28057, 116.3591298, 39.84784339
19856, 117.1028728, 40.25980045
24529, 116.2026599, 40.11921792
31429, 116.7114145, 40.03885287
37210, 116.2287318, 39.89813205
25963, 116.5548186, 39.99865868
31374, 116.6722636, 39.84784339
16039, 116.1896251, 39.94840323
22260, 116.3069634, 39.76734085
26381, 116.3460874, 40.12926163
33107, 116.1244622, 40.15939055
33181, 116.1765909, 40.01875684
17887, 116.3591298, 40.03885287
24291, 116.2808837, 39.9685072
22816, 116.4765328, 39.91824252
33221, 116.5026268, 39.80759871
32465, 116.6722636, 40.16943283
16063, 116.3069634, 39.81766108
24159, 116.4765328, 39.89813205
16242, 116.7375153, 40.24976058
29374, 116.2156955, 39.76734085
32487, 116.5939652, 39.80759871
31844, 116.5809161, 40.05894688
33352, 116.7897171, 40.19955779
21221, 116.2026599, 39.91824252
31123, 116.2287318, 40.02880511
23372, 116.1114321, 40.07903898
33864, 116.7766667, 39.90818763
35660, 116.1765909, 39.74720669
37708, 116.5809161, 39.67670784
21203, 116.4243493, 40.01875684
34562, 116.2417688, 39.97855828
31037, 116.3330455, 39.98860877
38432, 115.7990013, 39.88807577
22354, 116.7114145, 39.9685072
35342, 116.5809161, 40.16943283
23449, 116.1765909, 39.73713826
18044, 116.3721728, 39.67670784
19819, 116.4895796, 39.87801878
30568, 116.5287221, 39.92829675
14800, 116.7244649, 39.92829675
22358, 116.6592135, 39.70692738
26092, 116.2808837, 40.04890012
17405, 116.2417688, 40.35015195
24535, 116.5678672, 39.73713826
25462, 116.3460874, 39.97855828
19051, 116.2939233, 39.91824252
15645, 116.5287221, 39.9685072
35770, 116.2939233, 39.9685072
33538, 116.2287318, 40.16943283
15443, 116.3200042, 39.69685518
18841, 116.3200042, 39.86796106
36494, 116.4373946, 40.35015195
31067, 116.7375153, 39.9685072
19351, 115.9160907, 39.71699862
21283, 116.3982601, 39.95845553
32124, 116.2026599, 40.10917381
34939, 116.7636163, 39.81766108
38123, 116.6853138, 39.67670784
31232, 116.4765328, 39.98860877
17579, 116.2678448, 39.88807577
29031, 116.1244622, 40.09912929
17820, 116.1244622, 39.95845553
29640, 116.4634864, 39.97855828
36125, 116.5417702, 39.80759871
20416, 116.5287221, 39.60615975
25089, 116.1896251, 39.78747148
18770, 116.3852162, 40.06899316
28120, 116.9071666, 40.06899316
15230, 116.2548064, 39.86796106
15979, 116.4243493, 39.94840323
24745, 116.2939233, 39.91824252
17841, 116.5548186, 39.63640098
33802, 116.4765328, 40.03885287
30092, 116.1896251, 39.83778341
15967, 116.3330455, 39.88807577
35084, 116.4504403, 39.99865868
18346, 116.2548064, 39.52546697
35532, 116.7244649, 39.81766108
25743, 116.2156955, 39.73713826
27711, 116.5548186, 39.76734085
17356, 116.6722636, 40.01875684
15311, 116.4634864, 39.70692738
34569, 116.2417688, 40.21963965
33110, 116.1244622, 40.15939055
21958, 116.3330455, 40.02880511
17764, 116.4243493, 39.76734085
33583, 116.7897171, 40.14934794
16569, 116.3200042, 40.05894688
20058, 116.3591298, 39.89813205
32796, 116.5026268, 40.03885287
31119, 116.7375153, 39.98860877
25440, 116.0984028, 40.11921792
20741, 116.3721728, 39.99865868
30044, 116.2808837, 39.83778341
19508, 116.1765909, 39.65655647
38478, 116.4373946, 39.97855828
23689, 116.5809161, 39.99865868
34758, 116.2808837, 39.82772264
31594, 116.3852162, 40.08908436
15489, 116.4634864, 39.81766108
26152, 116.2808837, 39.82772264
17872, 116.1244622, 39.91824252
34489, 116.5678672, 40.21963965
35867, 116.2287318, 40.08908436
19633, 116.2808837, 39.74720669
32386, 116.0202456, 39.97855828
16391, 116.2548064, 40.08908436
19504, 116.5678672, 40.44049747
31513, 116.4634864, 39.87801878
18189, 116.7897171, 39.8579026
20502, 116.4765328, 39.83778341
15417, 117.1159168, 40.12926163
30494, 116.2939233, 39.91824252
18001, 116.5678672, 39.7774066
31503, 115.9681599, 39.69685518
23842, 115.955141, 40.51076855
24576, 116.2678448, 39.84784339
23494, 116.3852162, 39.8579026
17791, 116.620064, 39.75727422
31984, 116.8158178, 40.19955779
36200, 116.8419182, 40.25980045
18524, 116.3721728, 39.93835031
14550, 116.5156743, 40.12926163
31036, 116.3460874, 40.03885287
27033, 116.7114145, 39.89813205
18349, 116.1244622, 39.91824252
27511, 116.1635576, 39.93835031
18623, 116.5678672, 39.86796106
17431, 116.2548064, 39.94840323
21621, 116.5417702, 40.2899189
26486, 116.2678448, 40.18951644
18402, 116.5026268, 40.09912929
24194, 116.3069634, 39.90818763
27997, 116.4243493, 39.63640098
20573, 116.2156955, 39.79753552
22684, 115.9421232, 39.70692738
18734, 116.3982601, 39.64647925
20681, 116.2548064, 40.08908436
24226, 116.2026599, 40.21963965
38488, 115.9811798, 39.79753552
19361, 116.8158178, 40.10917381
22668, 116.3330455, 39.66663267
19416, 116.4765328, 39.92829675
22221, 116.6331137, 39.91824252
26349, 116.6070145, 39.8579026
21941, 116.4113045, 40.06899316
23629, 116.3721728, 39.88807577
17215, 116.3852162, 39.80759871
26642, 116.3200042, 39.9685072
27014, 116.2026599, 40.11921792
24314, 116.4765328, 39.88807577
21674, 116.6592135, 39.61624124
36831, 116.2548064, 39.99865868
15481, 116.3721728, 39.9685072
20436, 116.4895796, 40.14934794
26801, 116.4634864, 40.05894688
19325, 116.1896251, 40.21963965
