OBs-ID,x-coordinate,y-coordinate,ob-price,capacity
647, 114.5165082, 22.48185889, 637075, 0
189, 113.8341494, 22.62683087, 2147067.5116000003, 22
123, 114.0765478, 22.62515275, 1714766.36485, 2
846, 114.3141642, 22.7751023, 1779339.7632999998, 5
1000, 113.8296581, 22.72516813, 555705.9587623456, 3
250, 113.8744093, 22.58226338, 1913517.79344, 14
263, 114.1249263, 22.66784704, 1871468.9878500004, 1
247, 113.8689145, 22.50307986, 777373.8508800002, 2
432, 114.2567754, 22.59454, 1221153.1024000002, 13
38, 114.2475127, 22.71669352, 901524.8457599999, 1
653, 114.1578879, 22.60869288, 1003210.83665, 1
205, 113.7948392, 22.74855338, 911154.08505, 2
523, 113.9317005, 22.61088634, 2311726.0539999995, 1
980, 114.3004647, 22.59594151, 1230986.87646, 4
371, 113.7972473, 22.68207025, 1798698.0935000002, 1
120, 114.3939362, 22.714358, 998000.8368000002, 2
249, 114.2914818, 22.58892502, 1975206.7684800003, 1
960, 114.1157997, 22.67680622, 1695770.3994, 1
32, 114.0097436, 22.54087223, 2082399.0930600003, 6
941, 114.0920617, 22.69926695, 1708139.1162, 3
885, 113.9020529, 22.78104849, 2407970.1316, 2
492, 114.359798, 22.74479107, 2185123.8629, 6
832, 113.7947103, 22.74241702, 1170151.4717199998, 1
383, 114.3077843, 22.77649766, 1602244.86268, 20
648, 114.0118614, 22.65099043, 1573725.9516000003, 1
76, 114.2652891, 22.57777992, 1405371.2887499998, 2
954, 114.261562, 22.58687942, 2073998.6729, 13
589, 114.3324378, 22.69398811, 1947537.8968230453, 6
805, 113.8881337, 22.46708487, 1421974.03634, 1
104, 114.1308154, 22.58008543, 935939.8339499999, 14
344, 114.2237726, 22.65744553, 1104906.4906, 10
864, 114.2540775, 22.74234574, 744200.5659, 1
765, 114.1102504, 22.62251446, 1930399.1592600003, 11
957, 113.8825802, 22.73133707, 1748237.5941800002, 1
188, 114.4011799, 22.69343354, 923712.8420300002, 1
445, 113.8564083, 22.58683717, 1165999.57694, 27
739, 114.1653519, 22.59606367, 1063186.22905, 1
7, 114.2867986, 22.66660255, 1031515.5499000001, 10
116, 114.1847659, 22.59345697, 1940390.7633000002, 2
211, 114.3242639, 22.60439637, 805255, 2
813, 114.239145, 22.60466459, 1693048.6375, 9
52, 113.8661029, 22.75930169, 1326245.1110603495, 36
235, 113.8265841, 22.75272624, 2037077.73115, 2
222, 113.8764685, 22.77355168, 963803.26746, 6
635, 114.0624633, 22.53793854, 1775361.8036000002, 7
852, 114.0151301, 22.5346779, 942926.4712059558, 16
930, 114.0020024, 22.54751793, 984053.8202, 8
79, 114.2132152, 22.74822005, 1159146.85689, 1
984, 113.7918396, 22.71366071, 1549529.6493600002, 1
368, 114.0024811, 22.53454229, 1770049.54688959, 11
713, 114.2860963, 22.71315916, 1891044.7369, 21
499, 113.8878711, 22.7567181, 792346.7623499999, 2
803, 113.884149, 22.54593081, 1119520.25834, 7
771, 114.0379928, 22.54385352, 1604130.7698899999, 2
354, 113.936609, 22.69505631, 1384273.60775, 21
244, 114.0271627, 22.63621566, 1898095.54968, 1
259, 114.001464, 22.63733905, 914004.68775, 3
524, 113.936617, 22.52098472, 1233267.35862, 2
29, 114.1942113, 22.64106038, 2059925.4325032234, 30
684, 114.0453813, 22.75277193, 900959.5567500001, 1
292, 114.064592, 22.5648517, 1529630.1878000004, 21
196, 113.8942223, 22.47161056, 1824752.9242800004, 1
847, 113.9057843, 22.67033037, 1284864.878, 1
86, 113.7904493, 22.70026312, 1068835.89813, 1
215, 114.0914813, 22.54589324, 1290688.48216, 9
571, 113.947055, 22.53382191, 1668014.87006, 2
463, 113.957071, 22.58832707, 1038584.0782900002, 2
634, 113.9784448, 22.5901607, 1335547.6276999998, 17
798, 114.3144354, 22.6722525, 2011612.3470300003, 1
236, 113.977303, 22.72436538, 1690584.5572, 20
144, 113.9874438, 22.5398186, 1153543.8926, 25
454, 114.0327264, 22.63754927, 1096892.59284, 2
459, 114.0450657, 22.52313116, 1052874.13352, 13
724, 114.0905531, 22.57029926, 742386.5428095437, 7
40, 114.3141539, 22.68651171, 1198673.6038199998, 2
552, 113.8678644, 22.80466662, 2137597.7128000003, 4
609, 113.9316767, 22.73374994, 1182919.595, 2
161, 113.7982229, 22.69370504, 1039349.0705400001, 19
975, 114.0406397, 22.5999918, 1502654.1453000002, 2
977, 114.2158073, 22.71145938, 1403739.84212, 1
91, 114.1354918, 22.55227385, 1554644.6291200002, 5
947, 114.0659798, 22.55478286, 924110.638, 1
183, 114.2923767, 22.7796408, 995071.3191099998, 2
25, 113.957259, 22.58270328, 1955001.31002, 1
574, 114.2282188, 22.54732311, 1773918.78664, 3
729, 114.3215746, 22.70437613, 1290692.170607326, 18
886, 114.4699089, 22.60037592, 1443245.6524199997, 1
51, 114.0320786, 22.56121934, 1730620.2252899997, 13
397, 113.9045836, 22.80055712, 1010207.8008893627, 14
376, 114.0938239, 22.71533772, 1011045.9678000001, 4
403, 114.4795544, 22.58711497, 828317.5031999999, 1
792, 114.4107332, 22.62885294, 1105290, 0
378, 114.0125106, 22.66960061, 1936459.5083899999, 1
602, 113.9259902, 22.71932507, 1957078.86792, 5
457, 114.1132982, 22.57428937, 841362.6341999999, 9
19, 114.1261595, 22.70308613, 1512993.6194999998, 11
507, 114.1116317, 22.71088623, 1344012.46826, 1
588, 113.8282047, 22.73376795, 1156590.97752, 14
14, 113.9013678, 22.79263871, 1857140.28038, 2
260, 113.8519206, 22.76363961, 1478066.4891300001, 6
600, 113.8775801, 22.79067888, 2070130.2278800001, 6
854, 114.3560622, 22.69406645, 1903328.0966699999, 1
717, 114.1186904, 22.62107604, 541710, 0
70, 114.2790139, 22.73232303, 1287712.25968, 4
251, 114.2792508, 22.66839408, 1819457.5674, 14
897, 114.3102897, 22.60643551, 1084678.4849999999, 1
323, 113.8885023, 22.74840589, 1534874.0083599999, 1
366, 114.2247268, 22.55089246, 1978640.200725791, 10
793, 113.9514808, 22.57933839, 958971.6772962891, 8
801, 114.4875528, 22.53501616, 1099936.4567400003, 1
288, 113.8746304, 22.57015688, 1210259.6127600002, 2
826, 114.0297867, 22.52268154, 1819367.37884, 1
265, 113.8801273, 22.61236295, 830898, 0
965, 114.4721157, 22.59205114, 1045770.1739100001, 1
726, 113.9743099, 22.68119216, 1217154.20607, 7
860, 113.9351353, 22.54354212, 966821.3631999999, 1
424, 114.1346934, 22.55978304, 2161109.54829, 1
951, 113.927185, 22.62988075, 1735770.63627, 3
695, 114.1382291, 22.61523669, 2076066.5677399996, 1
170, 114.0387436, 22.65086843, 999869.0284000001, 1
859, 114.2164611, 22.55835352, 1525032.18175, 5
758, 114.2834069, 22.66229613, 2025026.2848200002, 9
130, 113.8888349, 22.49267264, 1993643.8869600003, 2
983, 114.1745566, 22.56904314, 1225920.2119999998, 1
13, 113.9683733, 22.70019117, 1524557.3075485663, 5
551, 114.3095222, 22.67753944, 2063971.6376399999, 7
425, 113.8741739, 22.81789539, 1434787.2539, 1
931, 113.9883071, 22.5473325, 1654164.4840600002, 5
124, 114.2876146, 22.70174801, 1062292.396, 8
21, 114.3178712, 22.72020294, 1425617.00996, 4
666, 114.2781637, 22.66588492, 1644309.7733699998, 34
389, 113.9348881, 22.80127313, 1446489.2195599999, 1
473, 114.0449931, 22.70374768, 1137086.09091, 22
46, 114.0923787, 22.56380177, 2064954.0487399998, 24
197, 114.1133922, 22.54692885, 1271929.26168, 21
410, 114.2835138, 22.69463549, 1761870.5613300002, 3
267, 114.1279131, 22.68921886, 1087490.43546, 4
955, 113.9897632, 22.67519576, 1512104.6179800003, 1
558, 113.9256955, 22.68654991, 1577407.5774600003, 3
703, 114.0297176, 22.60251452, 1436510.4996, 4
332, 114.2071982, 22.67346065, 1924781.70038, 1
480, 114.2420552, 22.65497428, 1711598.49168, 1
952, 114.0802179, 22.53332558, 1293608.33679, 1
446, 114.129943, 22.58690043, 1402209.8576200001, 5
96, 114.0654481, 22.57084405, 1315155.3500800002, 2
503, 113.9186695, 22.6624903, 1788806.3410800002, 1
646, 114.0891792, 22.54178278, 1168877.5583100002, 21
902, 114.0481253, 22.70851515, 890141.7610800001, 1
356, 113.9307782, 22.54961563, 2064456.4011499998, 3
173, 114.0558319, 22.6636871, 1050696.7240000002, 14
697, 113.7953963, 22.73625293, 1818874.5627800003, 1
806, 113.9397757, 22.76440181, 913300.8948800003, 6
811, 114.1092149, 22.69924452, 1740863.06889, 2
359, 113.9179521, 22.64049539, 1683897.7196799999, 1
971, 114.1188756, 22.69922478, 1769443.1793500003, 9
17, 114.5410021, 22.49485632, 1959320.69784, 1
154, 113.9811375, 22.55455443, 2012312.91888, 7
400, 113.8275729, 22.76687465, 1316914.0269999998, 2
472, 114.2890618, 22.73805887, 1613447.5702399998, 1
218, 114.0515348, 22.69449135, 2081770.9941600005, 1
157, 114.2259248, 22.64134132, 1433096.2183999997, 1
999, 113.8597157, 22.72651427, 1255714.647, 4
329, 113.8073582, 22.73253642, 1992062.1107146754, 10
34, 114.0020981, 22.67241295, 1345890.3229199997, 1
126, 114.0046208, 22.59551516, 656697, 0
913, 114.3870185, 22.7411354, 920812.3135199999, 1
830, 114.0832859, 22.57238701, 2125060.2254435746, 7
587, 114.1074937, 22.54258289, 1355962.7683179954, 2
538, 113.9463599, 22.58306622, 2059331.7583300003, 6
4, 113.8528783, 22.74227468, 762951, 0
360, 114.4865819, 22.52547572, 1556477.3894999998, 1
665, 113.8881389, 22.7330613, 1050403.61118, 5
689, 113.8733725, 22.8019963, 907630.2891699999, 10
246, 113.9304353, 22.50518507, 1283370.3247200001, 1
78, 113.8380979, 22.76558553, 1990744.9689600002, 13
535, 113.9952455, 22.5333633, 1433837.053, 5
427, 114.1561488, 22.64686208, 1127453.6306, 1
295, 113.9894251, 22.73620886, 1380728.87524, 10
987, 114.1151488, 22.55020013, 973235.06895053, 11
450, 113.9144593, 22.58669471, 1609208.70792, 3
201, 114.0268061, 22.53253681, 1509128.3955, 12
821, 114.1361528, 22.54496138, 2237632.93094, 10
355, 114.3267293, 22.78896473, 1161860.56624, 1
919, 114.0506193, 22.673603, 941723.1753599999, 1
559, 113.9513733, 22.55799873, 2192161.7916, 1
107, 114.0662671, 22.68601619, 1847277.51714, 2
264, 113.9102712, 22.54288065, 1653542.8272, 43
613, 113.8824366, 22.76793183, 1897805.6578800003, 8
474, 114.1674935, 22.56881687, 1690198.9778924638, 18
783, 114.229344, 22.72458386, 1486806.7269, 1
712, 114.1344921, 22.66603443, 2164071.27618, 1
945, 114.2786885, 22.72662505, 932433.7536800001, 18
313, 114.0841587, 22.63955388, 1168296.1642, 2
631, 113.9834399, 22.74001975, 1132240.06632, 18
274, 114.0818223, 22.57645726, 1588592.5694100002, 3
707, 114.1288802, 22.67193019, 1873056.9507100002, 1
762, 114.0529662, 22.66152243, 798676.06665, 7
836, 113.9887818, 22.68911745, 1695714.0315500004, 1
992, 114.130318, 22.63037947, 1748347.10886, 1
837, 113.7976492, 22.698087, 1026184.7618000002, 10
629, 113.8821179, 22.81945596, 1049086.214, 1
505, 114.116191, 22.66686081, 1974617.3218200002, 1
969, 113.9647448, 22.58175217, 1681011.6857600003, 1
390, 114.1442097, 22.55434867, 1028854.9873800002, 5
93, 113.9399642, 22.72081946, 1638569.91573, 15
12, 114.2365132, 22.59596208, 1690700.5139199998, 2
872, 114.0638115, 22.73286583, 811774.34448, 1
166, 114.0426671, 22.54364914, 1462697.3921999997, 3
679, 113.9486925, 22.78265274, 1125424.388, 1
180, 114.0047845, 22.65568646, 1671865.5994699998, 2
5, 113.9735968, 22.53691557, 900645.0967434375, 4
624, 113.9003568, 22.56407266, 1206790.57422, 13
772, 114.2190663, 22.62642335, 1812200.60934, 1
991, 114.018724, 22.62287191, 656031.6934703704, 3
619, 114.3217029, 22.66619204, 1088695.09694, 3
242, 113.9175271, 22.72183077, 1866369.6071713616, 21
502, 113.8553703, 22.78458004, 1157006.4891, 14
701, 114.1033167, 22.69059239, 2109510.4184, 3
888, 114.306448, 22.76430403, 2147180.2473, 1
856, 114.0766851, 22.57433865, 1910734.83216, 1
649, 114.0371086, 22.66415043, 1368216.8230500002, 1
497, 114.5229326, 22.65319931, 813895.38615, 1
527, 114.0999156, 22.65012515, 1524782.5527, 1
487, 114.132336, 22.54514773, 1340082.8238600001, 3
598, 114.3326219, 22.70345535, 2161368.8404, 1
715, 114.0237781, 22.7402955, 1019423.84082, 1
83, 114.02826, 22.65797554, 1797379.08581, 24
768, 113.8102429, 22.73070417, 1332012.5582499998, 14
719, 114.31753, 22.70012994, 1505248.67691, 6
576, 114.2993679, 22.67869917, 1856259.33141, 2
526, 114.055946, 22.67616114, 1680625.16336, 26
542, 114.0069626, 22.53846962, 1057380.3405000002, 6
407, 114.3480704, 22.68461142, 1582264.87562, 15
422, 113.9338704, 22.49890379, 2078314.8397, 6
63, 114.3292812, 22.68364859, 1736297.27304, 8
763, 113.9173949, 22.69358232, 1095438.3023100002, 1
2, 113.9686262, 22.63004164, 1445096.12841, 1
442, 114.0505903, 22.50486884, 675048, 3
773, 113.9355346, 22.68900164, 1261681.5865500001, 10
129, 114.2431327, 22.56455993, 1158109.6884499998, 5
922, 113.922351, 22.5361136, 1491854.06524, 1
452, 113.9065174, 22.76591498, 2071760.064, 2
162, 114.0305019, 22.62003586, 1401027.74328, 13
895, 114.3138517, 22.66510718, 911216.89494, 1
392, 113.8629806, 22.63225643, 1489077.546, 1
918, 113.8596763, 22.8103313, 1128833, 0
381, 113.9851535, 22.63400409, 839236.761, 1
224, 114.0579046, 22.57556408, 901205.5231401151, 14
943, 113.8637706, 22.57978804, 1259473.57734, 2
509, 113.9365588, 22.55688771, 915181.97056, 2
597, 114.3352269, 22.67480048, 957213.0605400002, 10
258, 114.2908189, 22.67684935, 1526133.0321350482, 7
742, 114.3388999, 22.68548423, 835683.7889350338, 9
721, 113.9360145, 22.79239129, 1790887.1199999999, 1
208, 114.072443, 22.6488278, 1464396.4802499998, 2
9, 113.9082934, 22.5348752, 1412848.88668, 2
305, 114.2688222, 22.7499474, 1424053.20475, 1
570, 113.833737, 22.72531168, 925885.42002, 1
239, 114.1170091, 22.61103696, 1334954.9261971195, 3
169, 114.1248793, 22.542384, 1909295.03622, 4
495, 114.2210604, 22.70565195, 1937868.70464, 12
900, 113.8895757, 22.80671205, 1095001.8540999999, 2
536, 113.7851465, 22.68897935, 1750052.6389499998, 1
220, 114.2225624, 22.61654006, 891968.3692189902, 13
283, 113.9035735, 22.74934921, 1193465.21448, 1
95, 113.9812072, 22.68180991, 1026068.80508, 2
105, 113.8298166, 22.67844841, 1629597.76452, 2
328, 114.0503059, 22.5483735, 1793686.1863799999, 3
985, 113.8424925, 22.76193149, 1533364.9604900002, 4
245, 113.9085683, 22.5844688, 897839.9988800002, 1
449, 114.0268688, 22.59775455, 1660139.4761600003, 1
618, 113.9657033, 22.58744293, 1026700.125, 1
436, 114.102483, 22.54850495, 1099139.25429, 11
876, 114.035203, 22.55718007, 1019773.3214900001, 5
156, 114.3300158, 22.79799438, 1886499.87768, 1
663, 113.901536, 22.75932862, 894324.2555500001, 1
550, 113.8997526, 22.54463128, 2127999.0732, 2
815, 114.1793278, 22.63882801, 1527246.633, 1
35, 114.3449352, 22.61164311, 2104042.73695, 1
855, 113.8553547, 22.57392107, 1687817.70102, 1
733, 113.8842317, 22.78905087, 465585, 0
915, 114.128678, 22.56061647, 1999027.82189, 1
199, 114.5322302, 22.4881498, 2372538.9116, 1
655, 113.9275533, 22.63746989, 1675160.7029300001, 18
743, 114.0817537, 22.72231059, 1089123.4926, 1
812, 114.2835316, 22.72938315, 2245202.32794, 9
85, 113.924939, 22.51239945, 2310461.80365, 5
603, 114.3035564, 22.77255353, 1025154.0354, 5
216, 114.3403352, 22.679758, 1751796.82128, 15
310, 114.2353191, 22.60937378, 1298660.50666, 1
982, 113.9734805, 22.62434102, 1403214.8158599997, 1
367, 114.0980655, 22.60877089, 1492991.0853000002, 2
195, 114.115931, 22.58323568, 1746106.88945, 5
711, 113.9219319, 22.76063276, 2186041.8536, 1
217, 114.2563818, 22.58771104, 1924809.0790500003, 13
688, 114.2939222, 22.66603796, 1886606.17134, 19
893, 113.8339415, 22.60167939, 1461766.51742, 1
908, 113.9387369, 22.76682196, 1972172.56764, 5
177, 113.7645846, 22.67131472, 2035555.7992000002, 1
756, 114.2574001, 22.71075833, 1355843.27472, 1
938, 113.9332947, 22.58224165, 1373442.928, 1
620, 114.0709098, 22.55199265, 1248694.43391, 2
596, 114.2896898, 22.75949341, 1514356.1109599997, 1
212, 114.0321665, 22.71384223, 2258001.0509099998, 3
90, 114.1357787, 22.61047964, 841845.7871999999, 24
302, 114.0348327, 22.5262719, 1645786.6110399999, 7
501, 114.0994988, 22.70120735, 1500270.5905, 6
298, 114.2113013, 22.64339303, 1824965.5116000003, 1
962, 114.1504528, 22.64612288, 1929389.36949, 1
39, 113.9187309, 22.57620516, 1890456.0768258628, 38
586, 113.9303011, 22.51106117, 1229970.6446500001, 2
240, 113.8851632, 22.72061152, 928761.7908800002, 26
243, 114.1027281, 22.7198865, 1726527.91938, 9
393, 113.9316691, 22.49103627, 1610508.3894899997, 7
352, 114.0305432, 22.56786856, 1270420.21381, 11
506, 113.9644245, 22.53364804, 1338449.76672, 1
3, 114.1161173, 22.59930781, 1199797.7398, 17
532, 113.8496457, 22.75600839, 868560, 0
190, 114.3236798, 22.69825868, 1421275.075, 10
149, 114.2717263, 22.58856211, 828111.3579199999, 7
200, 114.4259074, 22.60700273, 1111179.42705, 2
443, 114.2956573, 22.6953443, 2038994.23805, 14
254, 113.9304062, 22.68073678, 1683098.9067199999, 4
146, 113.9139943, 22.5237691, 1071697.7744, 9
451, 114.3613685, 22.71192628, 2009971.23734, 1
363, 113.8046056, 22.77301208, 1987327.4667399998, 2
377, 114.3842503, 22.74721594, 833076.56025, 2
709, 114.0718629, 22.54517922, 1522833.8356, 8
761, 113.8906331, 22.58145324, 1311096.86488, 1
62, 113.9366485, 22.52943032, 1852176.68856, 13
827, 114.1221481, 22.6011108, 2154316.4171100003, 16
894, 113.9169801, 22.73931425, 1379730.3590400002, 1
766, 114.2360842, 22.55783509, 1224884.65407, 19
823, 113.9014204, 22.51532538, 1265086.20469, 2
320, 114.3983074, 22.73835999, 1292141.1621799998, 1
825, 114.2473445, 22.5916789, 980607.3288000001, 6
37, 114.5096038, 22.53158021, 1176606.3958, 1
774, 113.8774304, 22.81358574, 2328174.1926299995, 1
741, 113.9588159, 22.69329109, 952990.30332, 1
912, 113.8662713, 22.81957744, 721160, 0
296, 114.2384964, 22.76309512, 2422980.0848000003, 1
10, 114.03693, 22.61669775, 1008852.4531800001, 2
710, 114.0626878, 22.52638482, 2273589.1772, 1
996, 114.0998616, 22.55693538, 825201.1663499998, 6
490, 113.8673605, 22.75687393, 1651803.4763999998, 9
658, 113.9608753, 22.57413413, 1080072.4264000002, 1
134, 114.3122933, 22.69246974, 1797689.9142399998, 19
534, 113.9109049, 22.73773833, 1755576.68825, 1
482, 113.7985327, 22.72284588, 2117314.94986, 5
611, 114.019634, 22.66877246, 805633.4698499999, 1
380, 114.077715, 22.68210734, 1827361.95048, 2
546, 114.2482274, 22.72613882, 967014.6244000001, 1
181, 113.9370525, 22.74123688, 968264.3801600002, 1
504, 114.2706609, 22.69643868, 1970394.5646000002, 1
696, 114.0984549, 22.56231854, 1437051.6309599997, 26
615, 113.8755798, 22.58870565, 2097447.6985000004, 1
605, 113.9945542, 22.65716514, 1708274.3990399998, 2
276, 113.8225134, 22.71739482, 1872990.9198000003, 3
351, 114.1083255, 22.54846201, 2104498.51128, 10
708, 114.1032037, 22.61256999, 1987288.8144999999, 12
824, 113.8604372, 22.58680986, 1842146.4322800003, 1
778, 113.9139655, 22.48939267, 934002.39042, 2
838, 113.8759726, 22.80667899, 2200536.4436000003, 2
362, 114.0258222, 22.70119786, 2087278.93836, 2
521, 114.0763045, 22.55344285, 1942339.4803999998, 1
150, 113.9106641, 22.76447929, 1146522.0690000001, 1
516, 113.918592, 22.51236448, 1653442.9755800003, 5
541, 114.4054404, 22.76453241, 2012332.2449999999, 1
849, 114.3511853, 22.6102279, 1084055.2176300003, 1
131, 113.859515, 22.73057783, 1904782.3872, 18
948, 114.5420542, 22.48906859, 1122105.12689, 1
494, 113.8544979, 22.79091959, 2075760.5708399997, 11
413, 113.9152116, 22.75330155, 1184253.0972800003, 21
874, 113.8608053, 22.7540776, 2176721.8322300003, 1
958, 114.0959054, 22.56484784, 1919257.6510800002, 15
810, 113.8872823, 22.71167791, 1689566.71488, 2
193, 113.9205092, 22.56157879, 1796143.8246399998, 1
890, 114.1354949, 22.56516076, 832025.942039662, 7
252, 114.2099445, 22.70807763, 1978173.3279, 5
738, 114.0547554, 22.56666808, 1338821.79453, 1
108, 114.4059728, 22.74964726, 1527974.5835199999, 1
237, 114.2647351, 22.7062861, 968122.6552800001, 1
266, 114.3285122, 22.67135289, 1793568.6191500002, 3
764, 113.8868121, 22.72240779, 1906225.4041600002, 6
484, 113.8440245, 22.77613656, 1853994.9543500002, 2
511, 113.9721574, 22.73531601, 763333.4247, 1
630, 114.3562205, 22.71680927, 1591241.85836, 5
465, 114.055827, 22.52545213, 1008871.7793, 9
99, 113.9032064, 22.55898151, 1304070.2097500002, 15
56, 114.03056, 22.72458829, 2045843.73708, 1
664, 114.0466717, 22.64186821, 1322525.0438400002, 3
272, 113.8709278, 22.80842361, 2019378.2262499998, 1
916, 113.9167987, 22.5568068, 1420875.66852, 10
617, 113.8617589, 22.57155632, 1690069.1939999997, 1
519, 114.2419631, 22.7339916, 1713312.07432, 1
959, 114.1340834, 22.58581645, 1386306.07137, 4
317, 114.2982552, 22.71040813, 1431572.6759399998, 2
213, 113.8642509, 22.82567476, 1617982.7663999998, 1
435, 113.9211685, 22.48956803, 1066801.824, 14
584, 114.1425635, 22.67988803, 1721406.4975800002, 1
757, 114.3616178, 22.68870689, 1335254.5148800001, 1
370, 113.8355052, 22.73310871, 1629191.916, 8
227, 113.9176323, 22.4970986, 1686397.558197973, 13
881, 114.2240162, 22.70156244, 1751683.4535822768, 22
839, 114.3943777, 22.69348336, 1924398.3989999997, 1
540, 114.3079117, 22.68971649, 951569.8335, 1
447, 114.0706953, 22.69695963, 913461.9458800001, 2
417, 114.3559461, 22.72906025, 1157739.2711500002, 29
737, 114.0083573, 22.75268468, 1829880.78812, 24
455, 114.0497183, 22.72134663, 1171162.872, 1
416, 113.8801476, 22.49715906, 1553162.9599199998, 1
725, 114.0300415, 22.74811872, 1617386.8776999998, 1
809, 114.1422694, 22.60791832, 991169.0533800002, 32
448, 114.3732663, 22.72921063, 1308901.7397500002, 1
968, 114.0595264, 22.66399326, 1602985.6972800002, 10
585, 113.7974567, 22.71388256, 975582.5375999999, 1
682, 114.031832, 22.70150831, 1144391.36427, 11
152, 114.0593064, 22.72780458, 1422286.4752800001, 1
610, 114.1212396, 22.61279607, 1349890.82976, 1
60, 114.5135669, 22.65033074, 2001065.1170399997, 1
518, 114.1304523, 22.70820346, 1214839.9032, 2
230, 113.9287452, 22.5922123, 1303479.15258, 1
65, 114.1218527, 22.67637751, 1310914.8772500001, 2
657, 114.102844, 22.60151047, 2097349.45739, 5
780, 113.8307798, 22.79316594, 955454.3836199999, 1
87, 113.9937353, 22.54944389, 1801669.48445, 1
117, 114.3463656, 22.66952477, 1036227.90216, 1
926, 114.1319441, 22.68526033, 1557769.0185200002, 1
430, 113.8449586, 22.57688309, 1208558.9142, 1
704, 114.0017638, 22.59835539, 2046288.23784, 12
879, 113.8965647, 22.76362671, 1441264.7251199998, 1
147, 114.1528294, 22.6563481, 1270758, 0
583, 113.9489089, 22.56717642, 2087607.4823999999, 1
720, 113.7831902, 22.7246244, 1521062.2746, 1
685, 113.8503056, 22.72011299, 837362.1273599998, 2
481, 114.0851591, 22.72977703, 1870981.00332, 1
652, 113.8916427, 22.76205659, 835432.7363800002, 14
466, 113.9365428, 22.76215335, 1919953.3913999998, 4
226, 114.3160098, 22.70745292, 845350, 11
221, 114.0718589, 22.62126535, 735401.3515096618, 20
754, 114.0537597, 22.57958843, 1566807.2006399997, 11
833, 114.234915, 22.71557304, 2041216.7418500003, 1
736, 113.9364244, 22.75496381, 1548698.6261999998, 1
164, 114.5769004, 22.49474317, 1857789.3159100001, 1
386, 113.8897551, 22.77264868, 1055510.5383900001, 28
464, 113.8184481, 22.73843018, 1219864.6944000002, 1
935, 114.2477237, 22.74951701, 1438660.5304500002, 1
662, 113.907684, 22.55657403, 1967745.3963100938, 11
740, 114.0408615, 22.65806421, 1999325.7662399998, 1
645, 114.321711, 22.69502726, 1248897.35817, 2
687, 113.8612319, 22.60173099, 861688.88091, 1
995, 114.2522828, 22.71452222, 1401298.3089599998, 1
573, 114.0621397, 22.54992919, 1455450.0971999997, 6
594, 113.7886466, 22.75739522, 1378102, 0
627, 113.8839273, 22.58412415, 1515892.5375, 11
293, 113.9080637, 22.65588346, 1447474.85168, 1
723, 114.0981703, 22.53641136, 866964, 8
140, 114.1029601, 22.55553361, 1229664.6477500002, 12
225, 114.0313923, 22.74005973, 1069856.96147, 1
554, 113.9634208, 22.70353264, 1921919.8241100002, 12
549, 114.3199658, 22.72416385, 1495108.517568971, 1
486, 113.9539752, 22.70654651, 1841431.3658399996, 1
30, 113.9066391, 22.487531, 1807320.7640399998, 1
794, 114.0484984, 22.62211213, 1025885.20694, 1
132, 113.9805994, 22.70188376, 1679711.304040813, 8
214, 114.0022444, 22.6931426, 1419377.89422, 1
66, 114.0490229, 22.63510087, 1955986.94214, 28
431, 113.9722297, 22.61881648, 1770457.8006499999, 1
281, 114.1260218, 22.63301435, 1149691.5526800002, 1
414, 113.9327481, 22.6012731, 1951551.5976000002, 1
599, 114.3665548, 22.68354887, 1023740, 0
306, 113.905693, 22.78527296, 840589.5894, 1
489, 114.2799684, 22.71391601, 1866226.7778000003, 9
877, 114.0574009, 22.62520599, 1303144.1664999998, 1
300, 114.1717413, 22.56394335, 1879162.3941200003, 11
545, 114.3207512, 22.76124526, 1604696.0588999998, 2
101, 113.8546887, 22.58178721, 1866645.5104, 4
364, 114.2065974, 22.65124861, 1986633.33693, 1
644, 114.0643681, 22.62765762, 1050277.9914000002, 1
889, 114.1331767, 22.5485137, 1589090.217, 6
601, 114.0346794, 22.67231938, 1273671.8335000002, 1
493, 113.9214564, 22.55194356, 1959784.5247199999, 7
735, 114.2347128, 22.69894134, 849267.0172799999, 1
325, 113.8856787, 22.54932036, 894593.21072, 9
294, 114.0110027, 22.5540326, 2009594.378, 2
531, 114.0074993, 22.58507887, 1953730.61763, 1
408, 114.2455148, 22.5868276, 1205336.2836900002, 2
760, 114.1109686, 22.60593957, 1583244.0657, 2
525, 114.041213, 22.596557, 2202871.6831, 2
853, 114.0366085, 22.6327468, 1442491.93374, 1
698, 113.8830576, 22.78228449, 825455.5972898765, 6
418, 113.8130811, 22.78087983, 1840020.5590800005, 1
471, 114.0527624, 22.63151064, 1409067.4091999999, 27
297, 113.7788305, 22.67930859, 863664, 0
875, 114.2353466, 22.58626292, 1561279.9303200003, 1
219, 114.2338961, 22.72903088, 798555.2784000001, 1
372, 114.2276735, 22.69908167, 1568865.4324199997, 1
111, 114.48174, 22.54079562, 1732852.3921499997, 2
560, 113.9090228, 22.5155996, 1806847.2741000005, 1
