firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
2019, 114.0957679, 22.56965336, 2, 0, 2677652.120743034
916, 114.2741171, 22.72922143, 2, 1.2890528905289054, 814968
909, 114.3095222, 22.67753944, 6, 5.1562115621156215, 5126256
879, 114.0140647, 22.62626062, 2, 1.2890528905289054, 1108620
646, 113.896119, 22.72186615, 6, 5.1562115621156215, 3012880
1710, 114.2262933, 22.68804049, 5, 3.867158671586716, 4021407
1957, 114.0139728, 22.75095175, 2, 1.2890528905289054, 685672
1944, 113.9316691, 22.49103627, 3, 2.5781057810578107, 1999998
409, 114.0527624, 22.63151064, 12, 10.312423124231243, 6999360
1706, 113.8594129, 22.76057567, 11, 9.023370233702337, 8855504
1234, 114.3207512, 22.76124526, 2, 1.2890528905289054, 996390
1067, 113.8774304, 22.81358574, 2, 1.2890528905289054, 1445613
1562, 114.0493414, 22.5279925, 6, 5.1562115621156215, 5191248
1659, 114.102483, 22.54850495, 3, 2.5781057810578107, 1364958
1433, 114.0891792, 22.54178278, 5, 3.867158671586716, 2177343
858, 114.3038386, 22.71690076, 2, 1.2890528905289054, 708720
320, 113.9714988, 22.5650794, 2, 1.2890528905289054, 839477
1382, 114.0718629, 22.54517922, 2, 1.2890528905289054, 945560
487, 113.977303, 22.72436538, 5, 3.867158671586716, 3149160
574, 113.9211685, 22.48956803, 3, 2.5781057810578107, 1324800
1852, 114.1354918, 22.55227385, 3, 2.5781057810578107, 1930624
295, 113.8872823, 22.71167791, 3, 2.5781057810578107, 2098176
299, 113.9978161, 22.59332402, 3, 2.5781057810578107, 1798700
589, 113.957071, 22.58832707, 2, 1.2890528905289054, 644879
1220, 114.3667324, 22.73473908, 2, 1.2890528905289054, 880568
1313, 113.9215797, 22.60903599, 2, 1.2890528905289054, 632037
1895, 113.922351, 22.5361136, 2, 1.2890528905289054, 926324
56, 114.0573383, 22.6047373, 5, 3.867158671586716, 1524960
1598, 113.8927493, 22.76804691, 8, 6.445264452644526, 4487125
705, 114.0978306, 22.69478757, 14, 11.601476014760147, 11843145
1715, 113.8637706, 22.57978804, 2, 1.2890528905289054, 782034
697, 113.9754926, 22.68904289, 6, 5.1562115621156215, 3764640
80, 113.9874438, 22.5398186, 6, 5.1562115621156215, 2865040
682, 114.1020648, 22.59017166, 9, 7.734317343173432, 2819070
1168, 114.099536, 22.57721134, 2, 1.2890528905289054, 1098926
336, 114.0545956, 22.61293956, 12, 10.312423124231243, 6091680
843, 114.3138517, 22.66510718, 2, 1.2890528905289054, 565794
1032, 113.9409297, 22.6785624, 5, 3.867158671586716, 1887960
1609, 113.8232585, 22.73145729, 8, 6.445264452644526, 4035925
1015, 113.8265841, 22.75272624, 2, 1.2890528905289054, 1264865
631, 114.3139215, 22.71418306, 2, 1.2890528905289054, 912054
210, 114.1223451, 22.60760209, 2, 1.2890528905289054, 808678
703, 113.8833188, 22.57999628, 9, 7.734317343173432, 4967550
1386, 114.1011595, 22.56392718, 8, 6.445264452644526, 4009610
802, 113.8661029, 22.75930169, 5, 3.867158671586716, 2533824
1240, 114.0648785, 22.66256822, 5, 3.867158671586716, 2519496
1918, 114.0252461, 22.56778933, 2, 1.2890528905289054, 1023876
1022, 114.0321665, 22.71384223, 2, 1.2890528905289054, 1402041
649, 113.8275729, 22.76687465, 2, 1.2890528905289054, 817700
286, 114.0047845, 22.65568646, 2, 1.2890528905289054, 1038097
1970, 114.0984549, 22.56231854, 8, 6.445264452644526, 4461480
1064, 114.1249263, 22.66784704, 2, 1.2890528905289054, 1162035
752, 113.8276875, 22.72981511, 3, 2.5781057810578107, 1972800
798, 114.3064406, 22.77130579, 14, 11.601476014760147, 9132183
1452, 113.9275589, 22.50061021, 2, 1.2890528905289054, 550062
89, 113.8851632, 22.72061152, 5, 3.867158671586716, 1730064
1692, 113.8265841, 22.75272624, 2, 1.2890528905289054, 1264865
1938, 113.9304062, 22.68073678, 5, 3.867158671586716, 3135216
445, 114.3122933, 22.69246974, 11, 9.023370233702337, 7813568
984, 114.0420236, 22.55062703, 5, 3.867158671586716, 1736802
776, 114.2196155, 22.74636217, 2, 1.2890528905289054, 797939
1065, 113.9020529, 22.78104849, 2, 1.2890528905289054, 1495160
1124, 114.1203258, 22.55337499, 3, 2.5781057810578107, 2263232
139, 114.0998616, 22.55693538, 3, 2.5781057810578107, 1024770
1986, 114.0047845, 22.65568646, 2, 1.2890528905289054, 1038097
403, 114.3207512, 22.76124526, 2, 1.2890528905289054, 996390
1099, 114.3783082, 22.75588524, 2, 1.2890528905289054, 752540
86, 114.3122933, 22.69246974, 6, 5.1562115621156215, 4464896
118, 114.0574806, 22.53699791, 3, 2.5781057810578107, 2125056
1524, 113.9853128, 22.56103544, 5, 3.867158671586716, 3038958
1783, 113.9784448, 22.5901607, 3, 2.5781057810578107, 1658540
1174, 114.214763, 22.67006742, 11, 9.023370233702337, 8559040
1213, 114.1132982, 22.57428937, 5, 3.867158671586716, 1567260
140, 114.0790509, 22.54727143, 9, 7.734317343173432, 6685974
1639, 114.1209736, 22.57481572, 6, 5.1562115621156215, 1996440
28, 114.1674935, 22.56881687, 6, 5.1562115621156215, 5052060
1688, 113.896119, 22.72186615, 5, 3.867158671586716, 2259660
643, 113.964386, 22.54286861, 3, 2.5781057810578107, 1870960
1510, 114.0832859, 22.57238701, 3, 2.5781057810578107, 2922504
1453, 113.8210521, 22.72300151, 5, 3.867158671586716, 1876716
1890, 114.072443, 22.6488278, 2, 1.2890528905289054, 909275
884, 114.0626878, 22.52638482, 2, 1.2890528905289054, 1411720
261, 114.3833801, 22.69048805, 6, 5.1562115621156215, 3432980
1716, 113.89667, 22.77535293, 2, 1.2890528905289054, 872396
956, 113.9976651, 22.67571164, 12, 10.312423124231243, 4309760
1713, 114.1132982, 22.57428937, 2, 1.2890528905289054, 522420
941, 114.3732663, 22.72921063, 2, 1.2890528905289054, 812725
880, 114.0110027, 22.5540326, 2, 1.2890528905289054, 1247800
304, 113.8687342, 22.77005729, 6, 5.1562115621156215, 4977588
1794, 114.0083573, 22.75268468, 14, 11.601476014760147, 10225908
1166, 114.1032037, 22.61256999, 9, 7.734317343173432, 7403700
1250, 114.0104162, 22.63111842, 2, 1.2890528905289054, 731712
1778, 113.8188409, 22.66555661, 12, 10.312423124231243, 9260440
1998, 113.957071, 22.58832707, 2, 1.2890528905289054, 644879
514, 114.0297176, 22.60251452, 2, 1.2890528905289054, 891960
963, 114.2540775, 22.74234574, 2, 1.2890528905289054, 462090
51, 114.1942113, 22.64106038, 9, 7.734317343173432, 7896096
453, 113.8870304, 22.73681777, 2, 1.2890528905289054, 750440
199, 114.3939362, 22.714358, 2, 1.2890528905289054, 619680
1180, 113.8064836, 22.69279451, 8, 6.445264452644526, 4304340
1311, 114.3783082, 22.75588524, 2, 1.2890528905289054, 752540
1352, 113.936609, 22.69505631, 6, 5.1562115621156215, 3438100
1394, 113.7871258, 22.74874071, 2, 1.2890528905289054, 875664
46, 113.8409704, 22.62437861, 3, 2.5781057810578107, 2576808
1251, 114.2741171, 22.72922143, 9, 7.734317343173432, 4889808
1889, 114.0079791, 22.60133834, 3, 2.5781057810578107, 1758780
1672, 114.1209247, 22.66358533, 2, 1.2890528905289054, 1141006
497, 114.0453813, 22.75277193, 2, 1.2890528905289054, 559425
1365, 114.0610319, 22.71362, 11, 9.023370233702337, 6156108
1362, 114.0109673, 22.53116917, 6, 5.1562115621156215, 3020472
287, 113.9327481, 22.6012731, 2, 1.2890528905289054, 1211760
1521, 114.0527624, 22.63151064, 2, 1.2890528905289054, 874920
501, 114.1248793, 22.542384, 5, 3.867158671586716, 3556566
675, 114.0395011, 22.60753726, 11, 9.023370233702337, 4408355
222, 113.9754926, 22.68904289, 6, 5.1562115621156215, 3764640
1181, 113.9444144, 22.68440914, 2, 1.2890528905289054, 777568
322, 113.9560825, 22.70340427, 11, 9.023370233702337, 5818274
1218, 113.8931278, 22.78134163, 5, 3.867158671586716, 1837281
1432, 114.2301425, 22.55957429, 14, 11.601476014760147, 6929775
862, 113.972242, 22.67589127, 2, 1.2890528905289054, 462390
1811, 113.8603881, 22.78971246, 2, 1.2890528905289054, 698717
492, 113.9837854, 22.68785579, 2, 1.2890528905289054, 1265862
1339, 114.1319117, 22.61247265, 2, 1.2890528905289054, 1176186
1552, 114.2781637, 22.66588492, 6, 5.1562115621156215, 4083948
1523, 113.9834399, 22.74001975, 9, 7.734317343173432, 4218192
1638, 114.1151488, 22.55020013, 6, 5.1562115621156215, 2627280
1415, 113.8906331, 22.58145324, 2, 1.2890528905289054, 814088
1573, 114.0001385, 22.66584933, 2, 1.2890528905289054, 863496
1390, 114.1351285, 22.5743363, 2, 1.2890528905289054, 780442
1024, 113.8594129, 22.76057567, 9, 7.734317343173432, 7590432
1289, 113.8691683, 22.5938327, 2, 1.2890528905289054, 1436476
1940, 114.3388999, 22.68548423, 6, 5.1562115621156215, 2298560
881, 113.77963, 22.74116414, 2, 1.2890528905289054, 1045227
1086, 114.3160098, 22.70745292, 2, 1.2890528905289054, 845350
1199, 114.3077843, 22.77649766, 11, 9.023370233702337, 6964076
319, 114.3616178, 22.68870689, 2, 1.2890528905289054, 829088
547, 114.130318, 22.63037947, 2, 1.2890528905289054, 1085586
1568, 113.8678644, 22.80466662, 3, 2.5781057810578107, 2654560
1621, 113.8821179, 22.81945596, 2, 1.2890528905289054, 651400
1478, 114.1200256, 22.56292986, 3, 2.5781057810578107, 2049100
1402, 113.9938053, 22.70191, 2, 1.2890528905289054, 503415
1214, 114.0574009, 22.62520599, 2, 1.2890528905289054, 809150
226, 113.8893661, 22.5612539, 9, 7.734317343173432, 2883690
78, 113.9262857, 22.4872279, 2, 1.2890528905289054, 1018083
471, 114.4011799, 22.69343354, 2, 1.2890528905289054, 573553
525, 114.0484984, 22.62211213, 2, 1.2890528905289054, 636994
1323, 114.0012656, 22.72803226, 2, 1.2890528905289054, 1160838
247, 114.0069626, 22.53846962, 3, 2.5781057810578107, 1313100
1551, 114.2473445, 22.5916789, 3, 2.5781057810578107, 1217760
1028, 114.2431327, 22.56455993, 8, 6.445264452644526, 3595475
1771, 114.077715, 22.68210734, 2, 1.2890528905289054, 1134648
1021, 114.1422694, 22.60791832, 17, 14.179581795817958, 6769818
642, 113.9364244, 22.75496381, 2, 1.2890528905289054, 961620
1881, 114.1308154, 22.58008543, 6, 5.1562115621156215, 2324580
1063, 113.9754926, 22.68904289, 2, 1.2890528905289054, 941160
166, 114.2365132, 22.59596208, 2, 1.2890528905289054, 1049792
1473, 114.3731557, 22.73982065, 2, 1.2890528905289054, 1421922
1291, 114.0923787, 22.56380177, 12, 10.312423124231243, 10257392
63, 113.8839273, 22.58412415, 2, 1.2890528905289054, 941250
1795, 113.7961225, 22.72937009, 5, 3.867158671586716, 1974900
1253, 114.2860963, 22.71315916, 14, 11.601476014760147, 10567710
1873, 114.0574806, 22.53699791, 3, 2.5781057810578107, 2125056
1368, 113.9811375, 22.55455443, 5, 3.867158671586716, 3748464
967, 114.3236032, 22.67782678, 2, 1.2890528905289054, 2677652.120743034
340, 113.8714992, 22.78752544, 6, 5.1562115621156215, 2971836
1195, 114.1468689, 22.61050373, 2, 1.2890528905289054, 1037940
1160, 113.9176323, 22.4970986, 12, 10.312423124231243, 9313792
951, 114.2959773, 22.68899235, 8, 6.445264452644526, 5986560
1677, 114.1331767, 22.5485137, 3, 2.5781057810578107, 1973400
1959, 113.884149, 22.54593081, 2, 1.2890528905289054, 695134
1175, 114.0450657, 22.52313116, 2, 1.2890528905289054, 653752
694, 113.9387369, 22.76682196, 5, 3.867158671586716, 3673692
1989, 114.1042953, 22.54730183, 3, 2.5781057810578107, 2192520
1148, 113.8661029, 22.75930169, 12, 10.312423124231243, 6756864
600, 114.1042953, 22.54730183, 8, 6.445264452644526, 5481300
1547, 113.9634208, 22.70353264, 9, 7.734317343173432, 7160166
1555, 113.936609, 22.69505631, 8, 6.445264452644526, 4297625
1942, 114.0891034, 22.70606051, 14, 11.601476014760147, 12062817
1641, 114.3215746, 22.70437613, 9, 7.734317343173432, 5058900
596, 113.9173949, 22.69358232, 2, 1.2890528905289054, 680181
1916, 113.8709278, 22.80842361, 2, 1.2890528905289054, 1253875
1806, 113.964386, 22.54286861, 2, 1.2890528905289054, 935480
820, 114.1033167, 22.69059239, 2, 1.2890528905289054, 1309840
407, 113.9139943, 22.5237691, 5, 3.867158671586716, 1996320
580, 113.9625456, 22.5629959, 2, 1.2890528905289054, 1151776
1409, 113.8307798, 22.79316594, 2, 1.2890528905289054, 593262
1700, 113.8978583, 22.79887797, 8, 6.445264452644526, 6257995
98, 114.2482274, 22.72613882, 2, 1.2890528905289054, 600440
408, 114.1232007, 22.57802189, 6, 5.1562115621156215, 4571756
260, 113.7948392, 22.74855338, 2, 1.2890528905289054, 565755
496, 114.013588, 22.73071888, 2, 1.2890528905289054, 869538
1891, 114.0440301, 22.51042369, 2, 1.2890528905289054, 1268748
1689, 113.9514808, 22.57933839, 9, 7.734317343173432, 4007880
728, 113.9127626, 22.5052005, 2, 1.2890528905289054, 1060936
1754, 114.0573383, 22.6047373, 8, 6.445264452644526, 2541600
377, 114.0545956, 22.61293956, 3, 2.5781057810578107, 1522920
1265, 113.9218083, 22.51883796, 6, 5.1562115621156215, 5303376
223, 114.3199658, 22.72416385, 2, 1.2890528905289054, 1269026
1069, 113.9003568, 22.56407266, 3, 2.5781057810578107, 1498644
151, 114.0431905, 22.55531317, 8, 6.445264452644526, 5867940
1036, 113.89667, 22.77535293, 9, 7.734317343173432, 5234376
1179, 114.3808979, 22.71648088, 2, 1.2890528905289054, 457005
1078, 114.3072888, 22.67023618, 11, 9.023370233702337, 8297289
1539, 113.918592, 22.51236448, 6, 5.1562115621156215, 4106632
2, 114.1172224, 22.59546438, 3, 2.5781057810578107, 2301992
975, 113.9399642, 22.72081946, 8, 6.445264452644526, 5087115
1084, 113.7961225, 22.72937009, 9, 7.734317343173432, 3949800
1775, 114.2225624, 22.61654006, 6, 5.1562115621156215, 2377008
281, 113.8504062, 22.60458662, 3, 2.5781057810578107, 2417590
1714, 114.4721157, 22.59205114, 2, 1.2890528905289054, 649341
1299, 113.9585573, 22.70959755, 11, 9.023370233702337, 4318748
1954, 113.907684, 22.55657403, 5, 3.867158671586716, 3932886
936, 114.2829847, 22.67126173, 3, 2.5781057810578107, 1223856
1013, 113.8504062, 22.60458662, 2, 1.2890528905289054, 1208795
603, 114.1351285, 22.5743363, 2, 1.2890528905289054, 780442
743, 113.7904493, 22.70026312, 2, 1.2890528905289054, 663663
611, 114.0091498, 22.59127621, 2, 1.2890528905289054, 712329
1395, 114.2847691, 22.67326189, 12, 10.312423124231243, 6295200
760, 114.2118053, 22.6108732, 2, 1.2890528905289054, 671726
1017, 113.9045836, 22.80055712, 9, 7.734317343173432, 4017762
359, 113.9275533, 22.63746989, 8, 6.445264452644526, 5200715
1107, 113.838392, 22.58838925, 2, 1.2890528905289054, 838028
136, 114.064592, 22.5648517, 14, 11.601476014760147, 8548020
1340, 113.9316691, 22.49103627, 3, 2.5781057810578107, 1999998
20, 113.8992632, 22.73667783, 3, 2.5781057810578107, 2815254
1037, 113.8552673, 22.79763444, 11, 9.023370233702337, 6122655
770, 114.031832, 22.70150831, 5, 3.867158671586716, 2131731
502, 114.3613685, 22.71192628, 2, 1.2890528905289054, 1248034
607, 114.3294027, 22.68940797, 3, 2.5781057810578107, 1975424
808, 114.2923767, 22.7796408, 2, 1.2890528905289054, 617861
171, 113.98464, 22.59929414, 11, 9.023370233702337, 10002447
1582, 114.0624633, 22.53793854, 6, 5.1562115621156215, 4409440
1898, 113.8341494, 22.62683087, 5, 3.867158671586716, 3999480
22, 114.3038386, 22.71690076, 2, 1.2890528905289054, 708720
1843, 114.0529662, 22.66152243, 8, 6.445264452644526, 2479575
1511, 114.1468689, 22.61050373, 2, 1.2890528905289054, 1037940
861, 114.0147148, 22.66305665, 2, 1.2890528905289054, 909900
1221, 114.1653519, 22.59606367, 2, 1.2890528905289054, 660155
90, 114.0490229, 22.63510087, 17, 14.179581795817958, 13359654
1025, 114.1080045, 22.61812467, 8, 6.445264452644526, 6431600
1058, 114.1233485, 22.56924998, 8, 6.445264452644526, 5530865
1203, 113.9461099, 22.74568305, 2, 1.2890528905289054, 904905
926, 114.2203198, 22.55590944, 8, 6.445264452644526, 5339700
872, 113.9486925, 22.78265274, 2, 1.2890528905289054, 698800
1528, 114.0271627, 22.63621566, 2, 1.2890528905289054, 1178568
185, 113.9044365, 22.56528958, 5, 3.867158671586716, 3354120
1593, 114.3031337, 22.6052126, 2, 1.2890528905289054, 1051872
1949, 114.0916162, 22.549222, 5, 3.867158671586716, 2437575
1922, 114.3660499, 22.76604231, 2, 1.2890528905289054, 750435
1461, 113.9187309, 22.57620516, 6, 5.1562115621156215, 4803480
1702, 113.9478989, 22.57658566, 8, 6.445264452644526, 5970780
1773, 114.1382922, 22.57066054, 2, 1.2890528905289054, 1255720
172, 113.9421106, 22.57569068, 3, 2.5781057810578107, 2023122
1212, 114.0375051, 22.69082435, 2, 1.2890528905289054, 1046040
961, 114.3463656, 22.66952477, 2, 1.2890528905289054, 643416
1626, 113.9015615, 22.71955435, 12, 10.312423124231243, 9768096
629, 114.0436966, 22.64983377, 2, 1.2890528905289054, 702807
1196, 114.1674935, 22.56881687, 6, 5.1562115621156215, 5052060
1398, 113.9923093, 22.58984621, 2, 1.2890528905289054, 1368630
1507, 114.041213, 22.596557, 2, 1.2890528905289054, 1367810
553, 114.3024076, 22.66862423, 11, 9.023370233702337, 4817680
1531, 113.8761848, 22.79295095, 8, 6.445264452644526, 2658825
401, 113.7982229, 22.69370504, 12, 10.312423124231243, 5162832
1146, 113.980651, 22.70610151, 8, 6.445264452644526, 4225500
200, 114.1272273, 22.69348192, 3, 2.5781057810578107, 1980528
1874, 114.2650762, 22.59260631, 9, 7.734317343173432, 3594786
1717, 114.2835138, 22.69463549, 2, 1.2890528905289054, 1093983
1041, 114.0399778, 22.70672768, 2, 1.2890528905289054, 732292
48, 113.9771094, 22.55295138, 6, 5.1562115621156215, 2218568
958, 114.1793278, 22.63882801, 2, 1.2890528905289054, 948300
658, 114.3236798, 22.69825868, 3, 2.5781057810578107, 1765000
208, 114.2567754, 22.59454, 8, 6.445264452644526, 3791200
134, 114.0104162, 22.63111842, 12, 10.312423124231243, 5853696
587, 114.283724, 22.75135238, 2, 1.2890528905289054, 573390
297, 114.31753, 22.70012994, 5, 3.867158671586716, 2803923
1995, 114.2391092, 22.6653546, 2, 1.2890528905289054, 1442860
706, 114.0466717, 22.64186821, 2, 1.2890528905289054, 821184
175, 113.9722297, 22.61881648, 2, 1.2890528905289054, 1099315
554, 114.02826, 22.65797554, 3, 2.5781057810578107, 2232062
1151, 114.0348327, 22.5262719, 3, 2.5781057810578107, 2043808
978, 114.0020981, 22.67241295, 2, 1.2890528905289054, 835692
771, 114.1221481, 22.6011108, 9, 7.734317343173432, 8025966
170, 114.0450657, 22.52313116, 5, 3.867158671586716, 1961256
1442, 113.8714992, 22.78752544, 8, 6.445264452644526, 3714795
1056, 113.9514808, 22.57933839, 3, 2.5781057810578107, 1335960
758, 113.9187309, 22.57620516, 17, 14.179581795817958, 13209570
1106, 114.087863, 22.62720595, 2, 1.2890528905289054, 1322208
1906, 114.1942113, 22.64106038, 8, 6.445264452644526, 6580080
1968, 114.1288802, 22.67193019, 2, 1.2890528905289054, 1163021
691, 113.9348881, 22.80127313, 2, 1.2890528905289054, 898156
221, 114.2650762, 22.59260631, 2, 1.2890528905289054, 599131
1501, 114.2191936, 22.6864041, 2, 1.2890528905289054, 1111970
986, 114.0305019, 22.62003586, 9, 7.734317343173432, 5219568
1791, 114.0260963, 22.61527902, 2, 1.2890528905289054, 743000
324, 113.9800439, 22.55948125, 3, 2.5781057810578107, 1336392
1283, 114.0573383, 22.6047373, 3, 2.5781057810578107, 1016640
837, 114.0998616, 22.55693538, 2, 1.2890528905289054, 512385
387, 114.0079791, 22.60133834, 6, 5.1562115621156215, 3517560
308, 113.8232585, 22.73145729, 12, 10.312423124231243, 6457480
307, 114.0610122, 22.63303021, 2, 1.2890528905289054, 1049970
977, 113.8597157, 22.72651427, 6, 5.1562115621156215, 3118800
1170, 113.9157343, 22.5349482, 8, 6.445264452644526, 2728560
953, 114.3291541, 22.76598871, 2, 1.2890528905289054, 796704
1235, 113.9754926, 22.68904289, 12, 10.312423124231243, 7529280
1687, 114.0981703, 22.53641136, 2, 1.2890528905289054, 866964
1663, 114.2146748, 22.70297441, 2, 1.2890528905289054, 881500
1939, 114.1942113, 22.64106038, 5, 3.867158671586716, 3948048
129, 114.4206344, 22.64119686, 2, 1.2890528905289054, 620255
741, 114.2650762, 22.59260631, 3, 2.5781057810578107, 1198262
952, 113.907684, 22.55657403, 5, 3.867158671586716, 3932886
1252, 114.0371086, 22.66415043, 2, 1.2890528905289054, 849555
900, 113.8948506, 22.55553054, 5, 3.867158671586716, 1751544
998, 114.2993679, 22.67869917, 2, 1.2890528905289054, 1152591
1979, 114.31753, 22.70012994, 2, 1.2890528905289054, 934641
946, 113.9214564, 22.55194356, 3, 2.5781057810578107, 2433744
1927, 114.2567155, 22.71858552, 2, 1.2890528905289054, 757701
1823, 114.3125033, 22.7649677, 2, 1.2890528905289054, 933300
421, 114.1266964, 22.55171362, 5, 3.867158671586716, 2465250
1666, 114.3291541, 22.76598871, 2, 1.2890528905289054, 796704
911, 114.0957679, 22.56965336, 3, 2.5781057810578107, 2176510
1268, 114.3178712, 22.72020294, 2, 1.2890528905289054, 885196
1484, 114.2118053, 22.6108732, 5, 3.867158671586716, 2015178
1643, 114.2993679, 22.67869917, 2, 1.2890528905289054, 1152591
1936, 113.9821344, 22.54958485, 2, 1.2890528905289054, 582996
7, 114.0648785, 22.66256822, 9, 7.734317343173432, 5038992
1401, 114.2175072, 22.66480641, 9, 7.734317343173432, 6501630
854, 113.9700406, 22.55899902, 2, 1.2890528905289054, 595104
383, 114.0297867, 22.52268154, 2, 1.2890528905289054, 1129684
232, 114.0321467, 22.60364925, 6, 5.1562115621156215, 2456704
112, 114.055946, 22.67616114, 39, 33.515375153751535, 27131936
1010, 113.9233533, 22.58496019, 15, 12.890528905289052, 7804020
1920, 113.9127626, 22.5052005, 2, 1.2890528905289054, 1060936
240, 114.0306177, 22.68109238, 2, 1.2890528905289054, 942450
244, 114.0401448, 22.56528493, 2, 1.2890528905289054, 638480
213, 114.3562205, 22.71680927, 2, 1.2890528905289054, 988036
1777, 114.3141539, 22.68651171, 2, 1.2890528905289054, 744282
1755, 114.1283182, 22.59289349, 2, 1.2890528905289054, 784160
1266, 114.0321467, 22.60364925, 12, 10.312423124231243, 4913408
1836, 114.0418453, 22.63716316, 2, 1.2890528905289054, 529536
1886, 113.8948506, 22.55553054, 3, 2.5781057810578107, 1167696
1321, 114.0587637, 22.53249916, 5, 3.867158671586716, 4003668
1293, 114.2384964, 22.76309512, 2, 1.2890528905289054, 1504480
415, 114.0579046, 22.57556408, 5, 3.867158671586716, 1852254
229, 114.0280747, 22.56038858, 3, 2.5781057810578107, 1861850
1603, 114.1221481, 22.6011108, 8, 6.445264452644526, 6688305
516, 114.1156996, 22.65994584, 2, 1.2890528905289054, 1315440
402, 113.9167987, 22.5568068, 12, 10.312423124231243, 7058016
1567, 114.0503917, 22.5948486, 9, 7.734317343173432, 7200000
1746, 114.03693, 22.61669775, 2, 1.2890528905289054, 626418
932, 114.1504528, 22.64612288, 2, 1.2890528905289054, 1197999
1158, 114.1442097, 22.55434867, 3, 2.5781057810578107, 1277676
564, 114.0503917, 22.5948486, 2, 1.2890528905289054, 1200000
851, 114.3939362, 22.714358, 2, 1.2890528905289054, 619680
1877, 114.5116099, 22.54292441, 2, 1.2890528905289054, 1090368
723, 114.3122933, 22.69246974, 9, 7.734317343173432, 6697344
211, 113.8916427, 22.76205659, 8, 6.445264452644526, 2593690
1956, 113.9275533, 22.63746989, 8, 6.445264452644526, 5200715
113, 114.1218527, 22.67637751, 2, 1.2890528905289054, 813975
1727, 114.1416898, 22.68866649, 2, 1.2890528905289054, 815675
1153, 114.1674935, 22.56881687, 3, 2.5781057810578107, 2526030
955, 114.3833801, 22.69048805, 3, 2.5781057810578107, 1716490
1276, 114.0305019, 22.62003586, 2, 1.2890528905289054, 869928
339, 114.0832859, 22.57238701, 11, 9.023370233702337, 10228764
1330, 113.9671992, 22.57073075, 2, 1.2890528905289054, 1291248
388, 114.1020648, 22.59017166, 3, 2.5781057810578107, 939690
571, 113.7974567, 22.71388256, 2, 1.2890528905289054, 605760
1585, 113.7976492, 22.698087, 5, 3.867158671586716, 1911540
120, 114.1029601, 22.55553361, 6, 5.1562115621156215, 3054100
1130, 114.2850418, 22.6886509, 2, 1.2890528905289054, 800448
417, 113.9644245, 22.53364804, 2, 1.2890528905289054, 831072
350, 113.9805994, 22.70188376, 2, 1.2890528905289054, 1255178
819, 114.321711, 22.69502726, 2, 1.2890528905289054, 775467
539, 114.1357787, 22.61047964, 6, 5.1562115621156215, 2090880
1165, 113.9608013, 22.6869296, 2, 1.2890528905289054, 1059300
825, 114.2353466, 22.58626292, 2, 1.2890528905289054, 969432
544, 113.8235234, 22.65109646, 2, 1.2890528905289054, 1126182
1425, 114.2647351, 22.7062861, 2, 1.2890528905289054, 601128
249, 114.1121549, 22.56746314, 6, 5.1562115621156215, 4538496
914, 113.8245479, 22.63921669, 2, 1.2890528905289054, 493344
238, 114.3403352, 22.679758, 3, 2.5781057810578107, 2175456
1488, 114.2113013, 22.64339303, 2, 1.2890528905289054, 1133160
1815, 114.0111018, 22.54849473, 3, 2.5781057810578107, 2369376
126, 114.4958943, 22.53713707, 2, 1.2890528905289054, 1264834
1721, 113.7985327, 22.72284588, 2, 1.2890528905289054, 1314686
1244, 114.1909831, 22.64747785, 3, 2.5781057810578107, 2362176
182, 114.0313923, 22.74005973, 2, 1.2890528905289054, 664297
1972, 114.0321467, 22.60364925, 2, 1.2890528905289054, 614176
656, 113.8942223, 22.47161056, 2, 1.2890528905289054, 1133028
538, 114.3732926, 22.69322023, 2, 1.2890528905289054, 783384
1381, 113.8282047, 22.73376795, 9, 7.734317343173432, 4308912
621, 114.0305019, 22.62003586, 9, 7.734317343173432, 5219568
1856, 114.0258222, 22.70119786, 2, 1.2890528905289054, 1296036
1387, 113.7831902, 22.7246244, 2, 1.2890528905289054, 944460
1816, 114.0859619, 22.53889373, 3, 2.5781057810578107, 2357862
878, 113.9524126, 22.5405666, 5, 3.867158671586716, 2991582
969, 113.888317, 22.70280065, 2, 1.2890528905289054, 2677652.120743034
201, 114.0938239, 22.71533772, 2, 1.2890528905289054, 627780
624, 114.0833317, 22.69787035, 2, 1.2890528905289054, 526864
669, 114.0495329, 22.51773653, 3, 2.5781057810578107, 2366672
586, 113.9430537, 22.58455382, 2, 1.2890528905289054, 1192386
426, 114.3292812, 22.68364859, 12, 10.312423124231243, 8624832
583, 113.896119, 22.72186615, 14, 11.601476014760147, 6778980
847, 113.9805994, 22.70188376, 2, 1.2890528905289054, 1255178
268, 114.1831931, 22.55817396, 2, 1.2890528905289054, 1039456
1337, 114.1274377, 22.60239706, 6, 5.1562115621156215, 3601056
1202, 113.8851632, 22.72061152, 6, 5.1562115621156215, 2306752
1467, 114.5135669, 22.65033074, 2, 1.2890528905289054, 1242504
1050, 113.9142089, 22.7814563, 2, 1.2890528905289054, 672804
2013, 114.1074937, 22.54258289, 9, 0, 2677652.120743034
1483, 114.2158073, 22.71145938, 2, 1.2890528905289054, 871612
657, 113.9338704, 22.49890379, 2, 1.2890528905289054, 1290470
293, 114.1133922, 22.54692885, 8, 6.445264452644526, 3948840
69, 113.8830576, 22.78228449, 2, 1.2890528905289054, 597792
